# Time [h]	MS [g]	Lignin [g]	Butyric [g]	Initial_Substrate [g]	Carbohydrates [g]	Substrate [g]	MO_AcidoLCFA [g]	MO_hydroM [g]	Proteins [g]	AA [g]	MO_acetoM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_ButyricValeric [g]	Valeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Lipids [g]	MO_AcidoAA [g]	Acetic [g]
14	0.16970603998307	4016.8506588219	0.044101466382393	0	2.4322835910837	65.85386624293	50.694384707153	123.96293435085	0.3521913615375	0.054418682680249	69.67081283782	0.13704766002569	1.7880230004151	0.43356067713255	2.2215836775477	40.072383991791	68.572785640718	0.0094824388702119	7.8187090473221	247.40932831094	0.46692559385672	1.8930481033447	2.3599736972014	2.206727482632e-06	1.0322660521003e-05	1.2529388003635e-05	0.18486272988567	37.486008200826	1.6383164194015
14.2	0.16792645290917	4016.9115107893	0.043563531507905	0	2.4025700354339	65.590978970901	50.709599937482	123.98268030421	0.34341452814868	0.053126075076672	69.674863591668	0.13582898876266	1.7969013189706	0.44122606014264	2.2381273791133	40.068273367391	68.563930602494	0.0092684572301089	7.7319012057712	247.38485574176	0.4726567160165	2.0137867818353	2.4864434978518	2.1897015419383e-06	1.0224309861685e-05	1.2414011403623e-05	0.17800836400695	37.482152014946	1.6370562682577
14.48	0.16552361803984	4016.996294903	0.042821330710567	0	2.3638671656739	65.224699881797	50.730703820013	124.00972789377	0.33217953144428	0.051427294278587	69.680440754853	0.13406959642181	1.7836609247871	0.42946857042521	2.2131294952123	40.062471706503	68.551466737935	0.0089801393580588	7.6122685227988	247.35026582612	0.46829263024715	1.9076252695295	2.3759178997767	2.1660977960476e-06	1.0099142688444e-05	1.2265240484492e-05	0.16928280375147	37.47665512703	1.6339189918166
14.872	0.16221409049661	4017.1141963212	0.041783907819351	0	2.3147252923476	64.715345499222	50.759912069055	124.04653028978	0.31828003765005	0.049221951779295	69.688071986772	0.13145739088646	1.7784984724497	0.43051429399393	2.2090127664436	40.054261285842	68.533895482262	0.0085950373373701	7.4448863788215	247.301247673	0.46344078037412	1.8938219356539	2.357262716028	2.1329084537307e-06	9.9299704545723e-06	1.2062878908303e-05	0.15857954387452	37.46878499311	1.6261649100793
15	0.16115671418379	4017.1524955011	0.04144990248643	0	2.2997768987017	64.549887089424	50.769376864692	124.05830469507	0.31413886883741	0.04854494204588	69.690520348579	0.13058533168736	1.7780783423235	0.43079481154092	2.2088731538644	40.051559262921	68.528129859586	0.008474752441873	7.3902493329202	247.28510629539	0.46232433280616	1.8930343400271	2.3553586728333	2.1221661097507e-06	9.8750087773941e-06	1.1997174887145e-05	0.15541299576082	37.466176184552	1.6229604157918
15.2	0.1595304751057	4017.212141784	0.040934440459587	0	2.2774404692287	64.292205222062	50.784096051208	124.07647146511	0.30803729828809	0.047529729849034	69.694303158662	0.12921140970718	1.78792248095	0.43871394577609	2.2266364267261	40.047316938446	68.519094322574	0.0082925177716219	7.3049050336044	247.25975688916	0.46817859486983	2.0130384900673	2.4812170849371	2.1054008928998e-06	9.7925626462378e-06	1.1897963539138e-05	0.15077008579894	37.462063280576	1.6173438993911
15.48	0.15730816732519	4017.2952462918	0.040229170710198	0	2.2480928642616	63.933178778127	50.804569876147	124.1014502507	0.30018954074265	0.04619316467931	69.699512766595	0.12728049383895	1.7759006352727	0.42744544798939	2.2033460832621	40.041337241597	68.50639261492	0.0080495630319747	7.1854822869749	247.22401863137	0.4640170114988	1.9073359877459	2.3713529992447	2.0820379809206e-06	9.667018641733e-06	1.1749056622654e-05	0.144843443981	37.456235187504	1.6083893072465
15.872	0.15430550455936	4017.4108124858	0.039279464979712	0	2.2103587634513	63.433910033559	50.832991501134	124.13559607244	0.29041017405327	0.044478803037113	69.706640489612	0.1245958394184	1.7717455412117	0.42882143100339	2.2005669722151	40.032890336045	68.488515988921	0.0077336879736301	7.0184391535674	247.17353246498	0.45940203790312	1.8935256280151	2.3529276659182	2.0498799366171e-06	9.5018473476017e-06	1.1551727284219e-05	0.1375426363003	37.447951420899	1.5940807433447
16	0.15335007360383	4017.4483531016	0.0389793217261	0	2.1987686496337	63.271727861604	50.842217520367	124.14655576811	0.28747937217976	0.043954369928411	69.708927758629	0.1237297603699	1.7715502028322	0.42918138167306	2.2007315845052	40.030114518395	68.482657277604	0.0076364136366632	6.9639360418399	247.15694304171	0.45835630860783	1.8927254312101	2.351081739818	2.0395709222768e-06	9.448664476775e-06	1.1488235399052e-05	0.13537511321938	37.445218782908	1.5890596066615
16.2	0.15185254100705	4017.5068181044	0.038508412372283	0	2.1813391994715	63.019148342558	50.856577543721	124.16349442195	0.28314373530979	0.043158002176137	69.712460263562	0.12234959836492	1.7813787879349	0.43698228646414	2.218361074399	40.025759916268	68.473482273638	0.0074877228174171	6.8775936822847	247.13092103575	0.46428836734427	2.0123294810033	2.4766178483476	2.0231788535952e-06	9.3547024486338e-06	1.1377881302229e-05	0.13218926208117	37.440922635504	1.5804468395338
16.48	0.14987033699486	4017.5882769202	0.037890000398982	0	2.1582212818173	62.667230960177	50.876572821333	124.18684341779	0.27753271458672	0.042129721597319	69.717324976296	0.12051276538582	1.7696393742721	0.42595867323515	2.1955980475072	40.019629782844	68.460597602772	0.0072948727571534	6.758565928115	247.09429727455	0.46027334429738	1.9069759006406	2.367249244938	2.0010076292697e-06	9.2372122920795e-06	1.1238219921349e-05	0.12810708118298	37.434858039292	1.5685063866631
16.872	0.14716622667856	4017.701554936	0.03706312610156	0	2.128096840426	62.177848192028	50.904361506478	124.21886754942	0.27047562523943	0.040803872405065	69.723985433578	0.11801023582541	1.7657784567772	0.42745571573342	2.1932341725106	40.010986240415	68.442488185325	0.007045959729627	6.5922306024257	247.04267087324	0.45585470795008	1.8932080269151	2.3490627348652	1.97045188699e-06	9.0788576722664e-06	1.1049309559256e-05	0.12304910969613	37.426278953349	1.5508442940111
17	0.14630135387495	4017.7383522776	0.036802118119908	0	2.1187501631998	62.018877391258	50.913387308832	124.22916877399	0.26834493740714	0.040396099453345	69.726123966901	0.11721053365018	1.7656639402246	0.42784684892776	2.1935107891524	40.008149529208	68.436558742462	0.0069694354552375	6.537995118136	247.02573072449	0.45486971623348	1.8924114344907	2.3472811507241	1.960651643845e-06	9.0275090146222e-06	1.0988160658467e-05	0.1215402878522	37.423457727836	1.5448910477259
17.2	0.14494400628899	4017.7956597903	0.036392457155803	0	2.1046020814825	61.771299199925	50.9274391473	124.24510966574	0.26517707630646	0.039774035316113	69.729427693888	0.11594345452515	1.7753273532658	0.43547596578621	2.210803319052	40.003702981076	68.427278221097	0.0068523359496414	6.4522393391357	246.99918082334	0.46087298382258	2.0117011257692	2.4725741095917	1.9450450319724e-06	8.9368866815308e-06	1.0881931713503e-05	0.11931530633157	37.419030491323	1.5349999214831
17.48	0.1431401295878	4017.8755060182	0.035854310771851	0	2.0856567590696	61.426350130194	50.947009401444	124.26711928287	0.26104597385806	0.038967910883787	69.733979099519	0.11426448144217	1.7637682655223	0.42464497736912	2.1884132428914	39.997450367059	68.414255377701	0.0067005954658173	6.333935321128	246.96185581601	0.45698541509254	1.9066620868159	2.3636475019085	1.9238599751857e-06	8.8219088621523e-06	1.0745768837338e-05	0.11644980466981	37.41279619111	1.5214767901518
17.872	0.14066519208892	4017.9865417847	0.035132295187665	0	2.0606419890623	60.946657615601	50.974208336763	124.29736483104	0.25579160259498	0.037918439613913	69.740213357764	0.11198678896107	1.7601942950773	0.42623834829427	2.1864326433716	39.988646726772	68.39596946608	0.006504071989134	6.1687785985116	246.90931392649	0.45272442397602	1.8929304242392	2.3456548482153	1.8945354619822e-06	8.665664576759e-06	1.0560200038741e-05	0.11287193441592	37.404003684045	1.5020107232004
18	0.13986930831188	4018.0226107693	0.034903471956603	0	2.0528048718611	60.790834601913	50.98304152612	124.30710588763	0.25419114095125	0.037592935644681	69.742215614829	0.11125972523719	1.7601773910289	0.42665844682498	2.1868358378538	39.985760356664	68.389986178763	0.0064433907643402	6.1149687150211	246.89208946833	0.45178600253484	1.8921345448338	2.3439205473687	1.8851058403065e-06	8.6148583072328e-06	1.0499964147539e-05	0.11179796342424	37.401118067078	1.4955490146148
18.2	0.13861691049742	4018.0787840024	0.034542810323908	0	2.0408679865281	60.548158714432	50.99679110572	124.32218976506	0.25179754499253	0.037092769596791	69.745309007572	0.11010732136349	1.7697541686247	0.43414647232361	2.2039006409483	39.981238714808	68.380625095498	0.006350016446906	6.0299960409374	246.86510899182	0.45783943554392	2.0111392648465	2.4689787003904	1.8700349503465e-06	8.5250944991731e-06	1.039512944952e-05	0.1102074762314	37.396595172785	1.4849524431626
18.48	0.13694558064445	4018.1570499412	0.034067668379129	0	2.0247408971943	60.210039989526	51.01593374084	124.34303289341	0.24864845575665	0.036440988258605	69.749570796798	0.1085806770381	1.7584494544566	0.42349916405334	2.1819486185099	39.974885797729	68.367496262417	0.0062286924634296	5.9127715915178	246.82720695656	0.45404446901846	1.9063674978059	2.3604119668244	1.8494890881439e-06	8.4103283358788e-06	1.0259817424023e-05	0.10814571508248	37.390236291146	1.4705390228161
18.872	0.13463728476908	4018.2658883019	0.033425409711886	0	2.0031895770853	59.73984587104	51.042520899293	124.37169959013	0.24459180065571	0.03558142327964	69.755407747659	0.10650505761455	1.7552791074216	0.42520694147595	2.1804860488976	39.965950420582	68.349073962755	0.0060701245462559	5.7493000418191	246.7739024921	0.44989158022422	1.892649035091	2.3425406153152	1.8208829981077e-06	8.2531542192357e-06	1.0074037217343e-05	0.1055462257922	37.381285678388	1.4500218026971
19	0.13389092251584	4018.3012434935	0.033220601116457	0	1.9963787032508	59.587108317952	51.051150363468	124.38093632299	0.24334399132777	0.035312079613887	69.757282034739	0.105840724344	1.7553988089888	0.4256633503773	2.1810621593661	39.963023004576	68.343048802337	0.0060207733421962	5.6960825921346	246.756439045	0.44898358329445	1.8918470757142	2.3408306590087	1.8116563762304e-06	8.201961575143e-06	1.0013617951373e-05	0.10475985574443	37.378352002798	1.443254526683
19.2	0.1327139047051	4018.356305114	0.03289625102653	0	1.9859481530058	59.349237668741	51.064576647008	124.3952416311	0.24146574057986	0.03489495417654	69.760176955748	0.10478549345464	1.7649884195168	0.43305180674619	2.198040226263	39.958439102101	68.333624799831	0.0059442617514333	5.6121564255477	246.72909452719	0.45506525723932	2.010609171681	2.4656744289203	1.7968592751975e-06	8.1116981377789e-06	9.9085574129764e-06	0.10358916831971	37.37375735648	1.432234592449
19.48	0.13113588392724	4018.4330223176	0.032466868817314	0	1.971747121117	59.017814048715	51.083255239627	124.41501123304	0.23897103986179	0.034347455189757	69.764163401478	0.10338381654626	1.7540152752235	0.42258592732284	2.1766012025464	39.952002611711	68.320412633057	0.005844289227429	5.4963816147804	246.69070052127	0.45132667000867	1.90603994094	2.3573666109487	1.7765921353437e-06	7.9953282824497e-06	9.7719204177934e-06	0.10205950387388	37.367304307973	1.4172518204207
19.872	0.12894386121562	4018.539707101	0.031881527598682	0	1.9525745582414	58.556930261096	51.109167248498	124.44219919271	0.23571397545247	0.033615405802676	69.769618392313	0.10146869476933	1.7513461543869	0.42442982726894	2.1757759816559	39.942956631103	68.301882014003	0.0057120303959581	5.3351195828944	246.63673842947	0.44723264408358	1.8923085161589	2.3395411602425	1.7482209531834e-06	7.8349579554189e-06	9.5831789086023e-06	0.10010833603996	37.358232825849	1.396022938881
20	0.12823175076426	4018.5743627338	0.031693668965907	0	1.946471407517	58.407217075286	51.117569553459	124.45095761208	0.23470195727866	0.033383618645311	69.771368580205	0.10085321978966	1.7516315963547	0.424929515443	2.1765611117977	39.939994541755	68.295823331871	0.0056704708032003	5.282667376172	246.61906717696	0.446339576439	1.8914939099184	2.3378334863574	1.7390468078407e-06	7.7827044378293e-06	9.52175124567e-06	0.099512694678839	37.355262082193	1.3890395802319
20.2	0.12713017394343	4018.6283349015	0.031403387401608	0	1.9370826018925	58.174056519133	51.130634553173	124.46452152994	0.23316864907508	0.033029452952943	69.774071522337	0.099901452734131	1.7613173018718	0.43225702100006	2.1935743228719	39.935358117158	68.286348962344	0.0056070751732976	5.2009368201854	246.5914057036	0.45243408458002	2.0100813965845	2.4625154811645	1.7245703799847e-06	7.7019638368181e-06	9.4265342168028e-06	0.098620561328037	37.350611951233	1.3780717562014
20.48	0.12560277836095	4018.703534231	0.031003528874755	0	1.9242194420903	57.849195439198	51.148791958467	124.48325877153	0.23111270205647	0.032548125534829	69.777790573817	0.098588906337444	1.7507338705102	0.42196928788892	2.1727031583991	39.928850886825	68.273069706955	0.0055212887001338	5.0869952279834	246.55257966607	0.44872146149176	1.9056366241773	2.3543580856691	1.7042116135916e-06	7.5800580209415e-06	9.2842696345332e-06	0.097444275081661	37.344085458008	1.3626087155644
20.872	0.12348773937688	4018.8081083095	0.03045520266029	0	1.9067102788037	57.39743763655	51.173938575916	124.50900090133	0.22839316184233	0.031899030528837	69.782868828976	0.09678712208691	1.7486275922782	0.42396538115364	2.1725929734318	39.919710146107	68.254450561609	0.0054063864055418	4.9284798357408	246.49803301342	0.44463999762804	1.8918653972121	2.3365053948401	1.6756542449998e-06	7.4137354013259e-06	9.0893896463257e-06	0.095924265438394	37.334918281797	1.3407559836177
21	0.12279888517574	4018.8420783058	0.030278497684684	0	1.901104723904	57.250688933735	51.182081979729	124.51728652821	0.2275400034732	0.031691845105564	69.784495336281	0.09620622325148	1.7490948476809	0.4245126467252	2.1736074944061	39.91671810328	68.24836420127	0.0053699679055218	4.8769711631082	246.48017568887	0.44374720240007	1.8910323517686	2.3347795541687	1.6664093834982e-06	7.3597791411388e-06	9.026188524637e-06	0.095455612460509	37.331917886058	1.3335792294909
21.2	0.12171000839931	4018.8949826902	0.029996580974161	0	1.8924511091527	57.022145207965	51.194731259399	124.53010688017	0.22623945173896	0.031366642006175	69.787002530647	0.095278941303918	1.7588829153291	0.43177824174825	2.1906611570774	39.912035528189	68.238847476212	0.005312632227397	4.7959211599637	246.45222676936	0.44982973252727	2.0095182324462	2.4593479649735	1.6515079431661e-06	7.2653272486223e-06	8.9168351917884e-06	0.094749092791057	37.327222737244	1.3219728544625
21.48	0.12023994742849	4018.9686943107	0.029620172472143	0	1.8805375865324	56.703716726384	51.212284405032	124.54779664507	0.22448027812229	0.030934053639443	69.790444213273	0.094039342660674	1.748658084516	0.42165404106565	2.1703121255816	39.905465327336	68.225511021027	0.0052367610483602	4.6842169083556	246.41300756419	0.4461047187011	1.9051138532565	2.3512185719576	1.6309611909729e-06	7.1424797670658e-06	8.7734409580387e-06	0.093808580793036	37.320636058151	1.3061570648393
21.872	0.11818192806775	4019.0711996223	0.029100089275543	0	1.8642194013416	56.260904210015	51.23654250458	124.57206065743	0.22212568070312	0.030341988840769	69.795130501287	0.092328623234814	1.7471133671379	0.42380966161877	2.1709230287566	39.896240051064	68.206816124817	0.0051339475685053	4.529047663128	246.35792736512	0.4419975065622	1.8912842110582	2.3332817176204	1.6019910730713e-06	6.9719649521528e-06	8.5739560252241e-06	0.092576815234904	37.311389857988	1.2838128752831
22	0.11750891807547	4019.1044976053	0.028931529407918	0	1.8589726134588	56.117061291196	51.244385079327	124.57985981972	0.2213807125067	0.030151298133735	69.796627840866	0.091774636089938	1.7477663287933	0.42440721411195	2.1721735429053	39.893221201741	68.200705965052	0.0051010586897033	4.4786811348535	246.33989940182	0.44109411929475	1.8904294735097	2.3315235928044	1.5925992236155e-06	6.9165423419019e-06	8.5091415655173e-06	0.092193200487181	37.308364780738	1.2764753759657
22.2	0.11644633663477	4019.1563554216	0.02866235910813	0	1.8508515901594	55.89304297929	51.256552708117	124.59191509887	0.22023902019809	0.02985096143595	69.79893179563	0.090890082841691	1.7576797933494	0.4316235190706	2.18930331242	39.888497495834	68.191152931205	0.0050490311252814	4.3995738470635	246.31168723333	0.44715793386596	2.0089032398941	2.4560611737601	1.5774558270356e-06	6.8205125443566e-06	8.3979683713922e-06	0.091611123494543	37.303632117561	1.2646555435348
22.48	0.11500524566694	4019.2286088904	0.028300584179846	0	1.83963099695	55.580919726096	51.27340684972	124.60852205976	0.21868308253681	0.029448322251463	69.80208543446	0.089700503575763	1.7478241456657	0.42165862111522	2.1694827667809	39.881871109616	68.177767263686	0.0049795862604898	4.2905525707817	246.27210571914	0.44340024466787	1.9044583707778	2.3478586154456	1.5564983790313e-06	6.6940555821143e-06	8.2505539611456e-06	0.090828975680677	37.296994870078	1.2484823907945
22.872	0.11298519177657	4019.3290865136	0.02779835815517	0	1.8241911763386	55.146875373363	51.296635616843	124.63124280489	0.21657970177208	0.028892909313838	69.80636011712	0.088051918396976	1.7468607048169	0.42398423587513	2.170844940692	39.872569574553	68.159006247097	0.0048845505575515	4.1393602528156	246.21652941178	0.4392327531539	1.8905479188576	2.3297806720115	1.5269017676466e-06	6.5182985426792e-06	8.0452003103258e-06	0.089791372611737	37.287681264655	1.2256407883792
23	0.11232340201617	4019.3617258239	0.027635076832124	0	1.8192112293597	55.005880701557	51.304129505957	124.63853095353	0.21590952685741	0.028712998607923	69.807720849139	0.087516537385333	1.7477047848883	0.42463448023976	2.1723392651281	39.869526367991	68.152875119156	0.0048539441067261	4.0903466347774	246.19834203701	0.43830757619881	1.8896674013276	2.3279749775264	1.5173061651035e-06	6.4612942799469e-06	7.9786004450504e-06	0.089465177039073	37.284634930173	1.2181427349168
23.2	0.11127976889743	4019.412557844	0.02737422917401	0	1.8114885842156	54.786298196518	51.315738794573	124.64977957928	0.21487798036998	0.028429010395563	69.809808882736	0.086661465790755	1.7577435988059	0.43179898705958	2.1895425858655	39.864765114377	68.143289906568	0.0048053520399837	4.0134748437645	246.16988322363	0.44434104564377	2.0082195455879	2.4525605912316	1.5018311898562e-06	6.3632603294788e-06	7.8650915193351e-06	0.08896726609132	37.279869759082	1.2060961845048
23.48	0.10986099944395	4019.4833820938	0.027022344443245	0	1.8007907400106	54.480355322938	51.331782821997	124.66523953535	0.21346360332062	0.028046400232276	69.812654756509	0.085507501160618	1.7482381196311	0.42198476718773	2.1702228868188	39.858087126028	68.129860289517	0.0047401179629175	3.907614549393	246.12996103582	0.44052557747597	1.903649875178	2.3441754526539	1.4803784252503e-06	6.2335798964988e-06	7.7139583217491e-06	0.088292507592696	37.27318833068	1.1895769224762
23.872	0.10787130640689	4019.5818722483	0.026532533568316	0	1.7860218076629	54.054905517015	51.353819779596	124.68631653307	0.21153642424662	0.027515847394976	69.81648676338	0.083904172136139	1.7478518765587	0.42448607931489	2.1723379558736	39.848715035362	68.111039664847	0.0046502300456213	3.7610883869369	246.07391614095	0.43626463265457	1.8896389534994	2.325903586154	1.4500705784019e-06	6.0534158798281e-06	7.50348645823e-06	0.08738710239682	37.263815203324	1.1662641524695
24	0.10668515252438	4019.6099379179	0.027699804888916	0	1.7726779936327	53.931265276471	51.360972379511	124.69264912303	0.20990914186546	0.027255021529811	69.816885796538	0.085029285893909	1.7402575909053	0.42370179249861	2.1639593834039	39.845534656758	68.10472789138	0.0047276442929062	3.7132986950055	246.05556289882	0.43241623972784	1.8884511114998	2.3208673512276	1.4459049527829e-06	6.0315152528205e-06	7.4774202056034e-06	0.086686096773664	37.260750815393	1.1766638223207
24.2	0.10632321402642	4019.6678332097	0.042339646856536	0	1.7886373110806	70.936614864294	51.371874363448	124.70453859433	0.21171016344132	0.027027235488513	69.821235792306	0.11204241072045	1.7863024954489	0.43893818710099	2.2252406825499	39.841140865744	68.095753971841	0.0058302004552219	3.6367291199094	246.02678905243	0.45233786232882	2.009501370517	2.4618392328458	1.5431432771123e-06	6.5342043400667e-06	8.077347617179e-06	0.087375334221002	37.255954157646	1.5977792901116
24.48	0.11120480658032	4019.7756498083	0.054278761052572	0	1.8806585878515	94.629739678283	51.386138854579	124.72322651631	0.22245421716284	0.027662398554041	69.832431982563	0.13861342944992	1.8722137852608	0.44367054254147	2.3158843278022	39.835758277445	68.084229985961	0.0067017887760436	3.5346246652766	245.98652494937	0.47970561324792	1.9065125362777	2.3862181495256	1.6473082146865e-06	6.9884602120886e-06	8.6357684267752e-06	0.091718623693849	37.249215325389	2.0693265373576
24.872	0.1280922095375	4019.9789278031	0.064589911618929	0	2.1297048043379	127.57703795137	51.403834802374	124.75121820551	0.25168257770739	0.030710376439972	69.853571690847	0.16615874166938	2.0318838889338	0.47872141293616	2.5106053018699	39.829056261108	68.069021324571	0.0075210540043577	3.4019273240777	245.93149344767	0.5132340020438	1.890558243329	2.4037922453728	1.7889297330531e-06	7.5286839527432e-06	9.3176136857962e-06	0.10362806479703	37.239852909578	2.5981817465288
25	0.1354979676698	4020.0575490177	0.067444160033874	0	2.2368480395557	138.28013015446	51.409030940204	124.76084369918	0.26427381011305	0.032177678818117	69.861340715855	0.17435753360228	2.0864151373714	0.4911117181017	2.5775268554731	39.827015284982	68.064191831889	0.0077834852652731	3.3613221991244	245.91420566447	0.52233110283339	1.8879510229607	2.4102821257941	1.8393523000019e-06	7.716697947013e-06	9.5560502470148e-06	0.10876890714921	37.236850334777	2.7510796992314
25.2	0.14859240698103	4020.1852363066	0.055827846153212	0	2.4054946937549	137.72811785674	51.416679106459	124.77516498118	0.28409696626899	0.034906386112685	69.872599414769	0.15783690539242	2.1890588033808	0.53523527220634	2.7242940755871	39.823634527393	68.056245561367	0.0069841491665009	3.3023747725438	245.8880402342	0.53491827708353	2.0220607158176	2.5569789929012	1.8084300129183e-06	7.4106294895379e-06	9.2190595024562e-06	0.11686504037666	37.232229896133	2.5205615396789
25.48	0.16507653226814	4020.3631451687	0.048097388812377	0	2.6165291751713	136.95900230325	51.426901279668	124.79419076839	0.3089017693066	0.038742608832283	69.885591913976	0.14560279617331	2.2280409429663	0.52832647065118	2.7563674136174	39.818441894774	68.04433619558	0.0066263890870969	3.2230803315196	245.85340373331	0.52347655395817	1.8887653870045	2.4122419409627	1.8075501999603e-06	7.2685220783666e-06	9.0760722783268e-06	0.12699531848192	37.225967688338	2.2619455323826
25.872	0.18279609015727	4020.6105578435	0.04503261672468	0	2.8684616294287	135.88945534976	51.440760169908	124.82157774814	0.33851228073564	0.043361471739674	69.900051416158	0.14062696525012	2.2420999646908	0.53792811083848	2.7800280755293	39.810869663055	68.027207798603	0.0067929243865306	3.1154896719547	245.80851601103	0.50241664890683	1.8643230804456	2.3667397293524	1.8379402632473e-06	7.3017548085022e-06	9.1396950717495e-06	0.13908737934677	37.217618096685	2.0016182239883
26	0.18755549445035	4020.690928005	0.04489933356154	0	2.9412902620929	135.5420253565	51.445212150567	124.83095111569	0.34707173289138	0.044667759404435	69.904156643858	0.14062540139588	2.2409040041873	0.53930775976591	2.7802117639532	39.808398324295	68.021615697625	0.0069139868947088	3.0809994079373	245.79461563704	0.49640846224771	1.8615515661277	2.3579600283754	1.8506510352774e-06	7.332973995984e-06	9.1836250312614e-06	0.14258258826188	37.214983998285	1.9356226116218
26.2	0.19407344701289	4020.8160974687	0.045197924537393	0	3.0463330358388	135.00094416583	51.452100260545	124.84609592497	0.3594168997703	0.04650384583249	69.910048756895	0.14172156743007	2.2503178420032	0.55186174895615	2.8021795909593	39.804565055086	68.012915520256	0.0071353665086861	3.0277020191435	245.77359029017	0.49720809952073	2.009284019648	2.5064921191687	1.8711370379392e-06	7.3908764584439e-06	9.2620134963831e-06	0.14762344540807	37.210954718334	1.8495416884966
26.48	0.20174829149752	4020.9905000883	0.046165505543481	0	3.1769442277396	134.24705909003	51.461595050184	124.86833550888	0.37476624722616	0.048710070038546	69.917481266447	0.1446354830189	2.2154955839054	0.53220129384215	2.7476968777475	39.79929271762	68.00085103274	0.0074658316738908	2.954277399945	245.74542045036	0.48488496526182	1.8768266087053	2.3617115739671	1.8993696656817e-06	7.4636798721821e-06	9.3630495378638e-06	0.15389052368435	37.205472885727	1.7574537880674
26.872	0.21046291496	4021.2330364984	0.047901682062061	0	3.3312580682885	133.19869224018	51.474536276256	124.90136666744	0.3928996546389	0.05123514262037	69.926809802694	0.14995451857945	2.1809353606677	0.52917905013095	2.7101144107987	39.792141038281	67.98422121152	0.0079089280420652	2.8539055595561	245.70809660224	0.47270503462236	1.8592175836833	2.3319226183057	1.9355337655199e-06	7.5582592702268e-06	9.4937930357467e-06	0.16129341860342	37.198064315181	1.6695287156337
27	0.21294210471877	4021.3118227521	0.048482804596408	0	3.3754605326069	132.85814200565	51.478659184284	124.9125547984	0.39809350986267	0.05195189994963	69.929687063188	0.15178908546327	2.1713892877502	0.52785866861433	2.6992479563646	39.7898642183	67.978853249258	0.0080433681164717	2.8217566150542	245.69634844887	0.47002764816325	1.8584518133913	2.3284794615546	1.9463525022227e-06	7.5847595991282e-06	9.5311121013509e-06	0.1634135595133	37.195700247591	1.6479397317201
27.2	0.21647933441434	4021.4345248965	0.049377713336822	0	3.4387899775103	132.32777527998	51.484987750239	124.93040371159	0.40553442036261	0.052974340315697	69.934050052399	0.15467700110957	2.1674070888079	0.53298644057995	2.7003935293879	39.786364709208	67.970525948853	0.0082415745183919	2.7721735439531	245.67839392554	0.4757420850651	2.0054578798665	2.4811999649316	1.9618727500313e-06	7.6228064412729e-06	9.5846791913042e-06	0.16645070888561	37.19205668726	1.6201258279875
27.48	0.22083906287303	4021.6054885769	0.050568730140556	0	3.5166721506965	131.58881868159	51.493598313941	124.95604850474	0.41468440424627	0.054231987716416	69.939963236094	0.15864057604261	2.1308367574258	0.51394833813793	2.6447850955637	39.781579693508	67.958982725841	0.0084939907380751	2.7041152945807	245.65399469538	0.46980471648692	1.8791587887954	2.3489635052823	1.9809149169917e-06	7.6553663551996e-06	9.6362812721913e-06	0.17018495178286	37.187047793219	1.5906667077968
27.872	0.22593206122317	4021.8432402921	0.052068684525026	0	3.607011603632	130.56121181669	51.505127424839	124.99301046712	0.42529635185824	0.055701242987151	69.948008439345	0.16383150533741	2.1041425427204	0.51152432228714	2.6156668650075	39.775087419302	67.943023350775	0.0087996799870461	2.6115416948027	245.62107289655	0.46425002898914	1.8636459736105	2.3278960025997	2.0024452098648e-06	7.6868757299316e-06	9.6893209397964e-06	0.17451486587379	37.18018983182	1.5624715373147
28	0.22737100749404	4021.9204721889	0.052512302639064	0	3.6324609787795	130.22740502145	51.508757716556	125.00528487645	0.42828541510818	0.05611775432077	69.950603018817	0.16540807006798	2.0983040389804	0.51073584259874	2.6090398815791	39.773013237825	67.937855347858	0.0088884390339864	2.5819765592305	245.61057892756	0.4632117107979	1.8631467207876	2.3263584315855	2.0083141171732e-06	7.6926026725028e-06	9.700916789676e-06	0.17573421687328	37.177982598226	1.5554386116545
28.2	0.22933546790004	4022.0407531042	0.053137023098528	0	3.6684712309163	129.7075404333	51.514289769727	125.02463560403	0.43251442710317	0.05668927808266	69.954631183621	0.16767525148071	2.1008992354034	0.51708089653453	2.617980131938	39.769814607399	67.929819774944	0.0090129189570108	2.5355858095928	245.59441203395	0.47074319839372	2.0058098192511	2.4765530176449	2.0154318417189e-06	7.6797949818748e-06	9.6952268235937e-06	0.17745911673285	37.174562643469	1.5454547904341
28.48	0.231781572622	4022.2083423671	0.053948980977276	0	3.7118344619559	128.98321644489	51.521747380078	125.05202398565	0.43760605557727	0.057407806910012	69.96023946348	0.17068265188715	2.0752840871619	0.50057498696807	2.5758590741299	39.765417576155	67.918644612283	0.0091721510996727	2.4732035134717	245.572205398	0.46700768145963	1.8829868180133	2.349994499473	2.0238369276698e-06	7.6776125875084e-06	9.7014495151782e-06	0.17953529048083	37.169828513229	1.5352280589112
