Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
12.48	4.3498024450136e-14	2.6831377147852e-13	4.0879887720252e-09	8.9429571291717e-15	1.2093055848248e-08	-0.00015265801443995	8.6637731331488e-14	0.11542319267971
12.872	6.6474912170809e-15	7.0525697597729e-14	4.0824629452165e-09	1.2667762274953e-15	1.2381558857844e-08	-0.00014592875337112	8.6632677549774e-14	0.1154299222235
13	3.4622897258938e-15	4.4347907711406e-14	4.0840576632524e-09	6.4264811627651e-16	1.2466229483316e-08	-0.00014407524295616	8.6631285655226e-14	0.11543177582016
13.2	1.7732542594458e-13	7.4277484569688e-13	4.083588338243e-09	3.6688517506573e-14	1.259039454608e-08	-0.000141484243539	8.6629340031703e-14	0.11543436694417
13.48	4.6344534602921e-14	2.896845081534e-13	4.0567864474967e-09	9.098292087035e-15	1.2747106931429e-08	-0.00013840141225286	8.6627025238382e-14	0.11543744990476
13.872	7.5117984826041e-15	7.9055878972123e-14	4.057499563769e-09	1.3713040570461e-15	1.2935467009302e-08	-0.00013496246029475	8.6624443192763e-14	0.11544088904553
14	3.9783661644552e-15	5.0301437903902e-14	4.0607704512069e-09	7.0785087999953e-16	1.2989574168805e-08	-0.00013401416690917	8.6623731221273e-14	0.11544183739626
14.2	1.6753944715729e-13	7.2042532706167e-13	4.0633723781634e-09	3.3006440412341e-14	1.3066877867105e-08	-0.00013268711760366	8.6622734906137e-14	0.11544316452633
14.48	4.5023884590022e-14	2.8569987793246e-13	4.0399346208507e-09	8.4262743295409e-15	1.3162748836825e-08	-0.0001311058452393	8.6621547782285e-14	0.11544474587055
14.872	7.5489311184668e-15	7.9613218666398e-14	4.0439235009654e-09	1.3161206618223e-15	1.3275095824364e-08	-0.00012933809157021	8.6620220680577e-14	0.1154465137403
15	4.0362414285597e-15	5.0986641418844e-14	4.0480602472634e-09	6.8611040876625e-16	1.3306909245319e-08	-0.00012884965926215	8.6619854006869e-14	0.11544700220852
15.2	1.6831469360532e-13	7.3477194860002e-13	4.0522502695946e-09	3.1674641735973e-14	1.3351513411356e-08	-0.00012816477297275	8.6619339858719e-14	0.11544768714449
15.48	4.5949346549161e-14	2.9400273849785e-13	4.030527170765e-09	8.2198826092468e-15	1.3406027874333e-08	-0.00012734653781288	8.6618725635418e-14	0.11544850541185
15.872	7.85183535989e-15	8.2859454854943e-14	4.0361319302687e-09	1.3098177194616e-15	1.3469258088233e-08	-0.00012642830626894	8.6618036336908e-14	0.11544942371197
16	4.2207699018765e-15	5.3254434741892e-14	4.0406871720392e-09	6.8663815593907e-16	1.3487037808758e-08	-0.00012617368307993	8.6617845196205e-14	0.11544967835746
16.2	1.372839954989e-13	6.0890124566217e-13	4.0456293930823e-09	2.4756866498254e-14	1.3510346615039e-08	-0.0001258154973056	8.6617576316363e-14	0.1154500365722
