Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
20.872	3.8853299347383e-10	1.9148612536497e-09	7.0905852209614e-09	6.6099841539672e-11	4.6682284961051e-08	-0.00013757744951299	8.6626374559597e-14	0.11543831320337
21	3.8502262873906e-10	1.8977718239605e-09	7.1005438171326e-09	6.5411877248382e-11	4.6283746227962e-08	-0.0001385684031374	8.6627118837214e-14	0.11543732183992
21.2	3.7938522729252e-10	1.8698131515252e-09	7.2489349690029e-09	6.4306214484977e-11	4.5544121101683e-08	-0.00014016673113923	8.6628319308848e-14	0.11543572288601
21.48	3.7187454653603e-10	1.8325915474039e-09	7.1637178607287e-09	6.2857297341256e-11	4.4573358574448e-08	-0.00014253207486374	8.6630096086386e-14	0.11543335644017
21.872	3.618096227723e-10	1.7832165776723e-09	7.1570560152971e-09	6.0955558592536e-11	4.326421504837e-08	-0.00014600816976977	8.6632707191568e-14	0.11542987896817
22	3.586040952972e-10	1.7676059318591e-09	7.1695399438915e-09	6.0357567913353e-11	4.2849667669982e-08	-0.00014715838797467	8.6633571202893e-14	0.11542872832853
22.2	3.5345630560732e-10	1.7420616106092e-09	7.3195345394276e-09	5.9394502135772e-11	4.2079511311303e-08	-0.0001490064741198	8.6634959464901e-14	0.1154268795906
22.48	3.4658589800594e-10	1.7079832686127e-09	7.2358212827807e-09	5.8126349168317e-11	4.1079612446517e-08	-0.00015172170363358	8.6636999351422e-14	0.1154241632353
22.872	3.3736400629667e-10	1.6626761224542e-09	7.2355829262037e-09	5.6451776550287e-11	3.9750759352509e-08	-0.00015567387171829	8.6639968521893e-14	0.11542020968197
23	3.3442520328086e-10	1.6483359023869e-09	7.2505494981814e-09	5.5923282326278e-11	3.9334269763149e-08	-0.00015697256530308	8.6640944222683e-14	0.11541891056911
23.2	3.2971289329095e-10	1.6248976082333e-09	7.4015513559844e-09	5.5071841483931e-11	3.8558023123596e-08	-0.00015904779232521	8.6642503381244e-14	0.11541683468787
23.48	3.2342531041206e-10	1.5936297942384e-09	7.318284652664e-09	5.3948076438268e-11	3.7566169963223e-08	-0.00016206824167807	8.6644772960836e-14	0.11541381312476
23.872	3.1499538660238e-10	1.5520859364818e-09	7.3235609372551e-09	5.2460434424157e-11	3.6273812312921e-08	-0.0001664070776283	8.6648033221312e-14	0.11540947295032
24	3.3403606853226e-10	1.5644654378675e-09	7.3290890709073e-09	5.3595755824359e-11	3.6886839406917e-08	-0.00016805177734832	8.66492682569e-14	0.1154078289018
24.2	5.0781022700982e-10	1.9688529434246e-09	7.5572255017685e-09	6.5824602184985e-11	4.3910323616387e-08	-0.00016911383974883	8.6650060395215e-14	0.11540677468046
24.48	6.2047114409044e-10	2.3551328154644e-09	7.6150126780641e-09	7.3819870616313e-11	4.7843671975949e-08	-0.00016948269939054	8.6650334370352e-14	0.11540641031868
24.872	7.0379728561149e-10	2.7491490402378e-09	7.7923334152695e-09	8.2045753033514e-11	4.9522035364197e-08	-0.00016972359433481	8.6650513783198e-14	0.11540617176489
25	7.2843716281442e-10	2.8706906521211e-09	7.8568857456328e-09	8.5206925696357e-11	4.9782175042567e-08	-0.00016980942330488	8.6650577946839e-14	0.1154060864103
25.2	5.7877292719785e-10	2.6282516883124e-09	8.0623937601625e-09	7.6942148218462e-11	4.1637662032256e-08	-0.00017100325123427	8.66514810465e-14	0.11540488424325
25.48	5.1714073357264e-10	2.4961335923097e-09	7.9146851361833e-09	7.7141315720388e-11	3.6717515834598e-08	-0.00017414016767647	8.6653841676791e-14	0.11540174206566
25.872	5.3054829342886e-10	2.5318865806151e-09	7.8393585734297e-09	8.4412663724168e-11	3.4376405654825e-08	-0.00017884252282039	8.665737661605e-14	0.11539703735073
26	5.4247337129563e-10	2.5701509667997e-09	7.8377428627897e-09	8.712477632873e-11	3.4023393745913e-08	-0.00018026868447815	8.6658448494545e-14	0.11539561088743
26.2	5.6385973443563e-10	2.6478837014018e-09	7.9701306587179e-09	9.134369509399e-11	3.3681650280311e-08	-0.00018236203132997	8.6660021644735e-14	0.1153935174346
26.48	5.9388666908423e-10	2.7710100752242e-09	7.8439384147848e-09	9.6769687576693e-11	3.3372775231368e-08	-0.00018504246488835	8.6662036235896e-14	0.11539083672457
26.872	6.3126310187668e-10	2.9442229381945e-09	7.8258461755941e-09	1.0320055166899e-10	3.309574323148e-08	-0.0001883108943601	8.6664492739538e-14	0.11538756821701
27	6.4203467747861e-10	2.9975202708097e-09	7.8396063134911e-09	1.0502371833257e-10	3.3024952217248e-08	-0.00018926680964729	8.6665211200288e-14	0.11538661231059
27.2	6.5742085205908e-10	3.0772452926229e-09	7.9881277231927e-09	1.0765184343315e-10	3.2764721030774e-08	-0.0001906909715119	8.6666281656868e-14	0.11538518813475
27.48	6.7599510502513e-10	3.1776663415128e-09	7.8759685998883e-09	1.1078599211637e-10	3.2534233504621e-08	-0.00019257788996629	8.6667700157697e-14	0.11538330099577
27.872	6.9672711173143e-10	3.2952495557662e-09	7.8684726519416e-09	1.1425896286924e-10	3.2298457880718e-08	-0.00019495619354697	8.6669487990407e-14	0.11538092259071
28	7.0236156222918e-10	3.3282049033506e-09	7.8843113172029e-09	1.152010955971e-10	3.2230736276441e-08	-0.00019566600667825	8.6670021575165e-14	0.11538021276523
28.2	7.1021461852518e-10	3.3755031869106e-09	8.0348378208911e-09	1.1653088465011e-10	3.2035874736795e-08	-0.00019673239184738	8.667082320445e-14	0.11537914639221
28.48	7.1914295781228e-10	3.4310104338178e-09	7.9225046496033e-09	1.1803482797794e-10	3.1834512472938e-08	-0.00019816391185529	8.6671899551193e-14	0.11537771462444
28.872	7.2817153838082e-10	3.4900069964112e-09	7.9148866123223e-09	1.1955412318817e-10	3.1601816817441e-08	-0.00020000007762283	8.6673280067353e-14	0.1153758782879
29	7.30389544979e-10	3.5052436377344e-09	7.9305607200687e-09	1.1992834442349e-10	3.1531897948909e-08	-0.00020055521831871	8.6673697443726e-14	0.11537532311079
29.2	7.3325549721382e-10	3.5262782120011e-09	8.0801080514968e-09	1.2041727907487e-10	3.1386317031723e-08	-0.00020138986393714	8.6674324912705e-14	0.11537448849354
29.48	7.359607168661e-10	3.5482416427838e-09	7.9647143910205e-09	1.2088174357089e-10	3.1209130450202e-08	-0.00020251396313065	8.6675170240683e-14	0.11537336412689
29.872	7.3756884883354e-10	3.5664053983929e-09	7.9546696794827e-09	1.2116864625165e-10	3.0985415729334e-08	-0.00020396836971598	8.6676263879165e-14	0.11537190950661
30	7.376373664739e-10	3.5696974438691e-09	7.9696870147778e-09	1.2118651727846e-10	3.0916410178418e-08	-0.00020441176185734	8.6676597280114e-14	0.11537146606386
