Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
23.2	3.0989871830366e-10	1.506373287995e-09	7.4108089753433e-09	5.165155133157e-11	3.1040050186583e-08	-0.00018337283583833	8.6660784421336e-14	0.11539250199424
23.48	3.0453192059801e-10	1.4802704250928e-09	7.3294584201255e-09	5.0692025945257e-11	3.0292924929145e-08	-0.00018624868157292	8.6662946329669e-14	0.11538962528762
23.872	2.9729395987993e-10	1.4451478062105e-09	7.3425234116075e-09	4.9409744869493e-11	2.9339310613042e-08	-0.00019029057191919	8.6665984855663e-14	0.11538558241313
24	3.1726291038474e-10	1.4604742816083e-09	7.3504776590148e-09	5.0650224853222e-11	3.0089993615663e-08	-0.00019183973264787	8.666714860863e-14	0.11538403404765
24.2	4.8829822780981e-10	1.8650902891536e-09	7.567289629391e-09	6.2752638966925e-11	3.7173294798775e-08	-0.00019258609346057	8.6667703896887e-14	0.11538329557375
24.48	5.9608421447066e-10	2.2457715800582e-09	7.6265780907685e-09	7.0489233553246e-11	4.1103310018757e-08	-0.00019239208129619	8.6667555053003e-14	0.11538349407122
24.872	6.7523487944434e-10	2.6294891177228e-09	7.8080927019063e-09	7.8491658765929e-11	4.2902913828335e-08	-0.00019178464734307	8.6667096946988e-14	0.11538410395706
25	6.9893041352106e-10	2.7476265280257e-09	7.8737346595828e-09	8.158742761392e-11	4.3226978257127e-08	-0.00019158522968952	8.6666946724537e-14	0.11538430390971
25.2	5.5050871502299e-10	2.5023556364991e-09	8.0613221470949e-09	7.3413025709594e-11	3.5319883578409e-08	-0.00019240941640915	8.666757224992e-14	0.11538347160186
25.48	4.924643844599e-10	2.3720850225131e-09	7.9085238622982e-09	7.3804538949897e-11	3.0841806509548e-08	-0.000195089398146	8.6669590154238e-14	0.11538078680155
25.872	5.0860068160434e-10	2.4126111537852e-09	7.8344957093784e-09	8.1128675315377e-11	2.9008770314331e-08	-0.00019909597816538	8.667260326877e-14	0.11537677837864
26	5.2094701727283e-10	2.4522198514377e-09	7.8337246732045e-09	8.3827059264575e-11	2.8793535339757e-08	-0.00020028034389515	8.6673493746566e-14	0.11537559385162
26.2	5.4244023020902e-10	2.5296183296973e-09	7.9481768195154e-09	8.7973941484626e-11	2.8592113269488e-08	-0.00020198714492042	8.6674776905644e-14	0.11537388706668
26.48	5.7248503088654e-10	2.6525385384776e-09	7.8177998443852e-09	9.3329207277153e-11	2.8501430108331e-08	-0.00020410248710531	8.6676367371933e-14	0.11537177166176
26.872	6.0989469346194e-10	2.8257131057503e-09	7.7985855414344e-09	9.9717693391888e-11	2.8516851361333e-08	-0.00020653603862987	8.6678196986331e-14	0.11536933832341
27	6.207053165784e-10	2.8790660248886e-09	7.8120430684568e-09	1.0153835099394e-10	2.8534810332138e-08	-0.00020721422430646	8.6678706855507e-14	0.11536866023512
27.2	6.3616484689755e-10	2.9581102059694e-09	7.9424117114405e-09	1.0412965587084e-10	2.8536305045152e-08	-0.00020817867607283	8.6679431895705e-14	0.11536769601231
27.48	6.549831490109e-10	3.0583476370323e-09	7.8278401447281e-09	1.0727167754689e-10	2.8549936212586e-08	-0.00020937584655897	8.6680332115771e-14	0.11536649886306
27.872	6.7630094291992e-10	3.1769827515211e-09	7.8209626145282e-09	1.1082380421682e-10	2.8572919398252e-08	-0.00021077077937014	8.6681380966922e-14	0.11536510408985
28	6.8216746368517e-10	3.2105254309951e-09	7.836941423469e-09	1.1180107175402e-10	2.8579471152294e-08	-0.00021116515956279	8.6681677492064e-14	0.11536470977257
28.2	6.9031897469481e-10	3.2579511001529e-09	7.9716293586522e-09	1.1315983207049e-10	2.856727935989e-08	-0.00021173214818513	8.6682103737307e-14	0.11536414296337
28.48	6.9981561078537e-10	3.3145787654356e-09	7.8583087808309e-09	1.1474394823634e-10	2.855154271675e-08	-0.00021245179040578	8.6682644972828e-14	0.11536342325979
28.872	7.0979344053474e-10	3.3764107031244e-09	7.8514443454558e-09	1.1641190659496e-10	2.8525215547383e-08	-0.00021331499149092	8.6683294093917e-14	0.11536256009898
