# Time [h]	Lignin [g/L]	Initial_Substrate [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	MO_AcidoMS [g/L]	MO_AcidoAA [g/L]	Nitrogen [g/L]	SUM [g/L]
26.2	6.9976847961984	0	0.026206893679214	0.16412931345951	0.42348458375946	0.12139606061237	0.00070045402284445	3.0285920087894e-05	0.22348306432982	0.12933540789138	0.21968221894422	0.79327913489685	0.12015019856916	0.0034398410947665	9.2230022533781
26.48	6.9978572116665	0	0.025915020485764	0.16407659284641	0.42344340187639	0.12136725838151	0.0007355138564982	3.1842953017789e-05	0.22342959041367	0.1292828841352	0.21958593952736	0.79296036647457	0.12009982620317	0.0034758653723512	9.2222613141924
26.872	6.9980953796633	0	0.025511858722942	0.16399960850096	0.42338792396642	0.12132704250407	0.00077601291844527	3.3640804827919e-05	0.22335492074425	0.12921008375193	0.21945181758652	0.79251845860458	0.12002981716139	0.003517308755017	9.2212138736846
27	6.9981723480005	0	0.025381572687081	0.16397383419436	0.42337034823602	0.12131394929646	0.00078738171746874	3.4147085365873e-05	0.22333061009762	0.12918648267004	0.2194081675104	0.79237506835745	0.12000706389957	0.0035288582571457	9.2208698320095
27.2	6.9982918270429	0	0.0251793327224	0.16393289240758	0.42334333191772	0.12129351823216	0.00080342680423097	3.4861888280764e-05	0.22329267481945	0.12914976902456	0.21934009837749	0.79215184613467	0.11997160944402	0.0035452828708073	9.2203304716863
27.48	6.9984575040225	0	0.024898903894391	0.1638742684924	0.42330607993123	0.1212649595178	0.00082266671454696	3.5720591170201e-05	0.22323964834558	0.12909867995427	0.21924505037702	0.79184083803827	0.11992215161511	0.0035656706842858	9.2195721421786
27.872	6.9986863616275	0	0.024511550183956	0.16379008294323	0.42325511556009	0.12122506749676	0.00084402820544723	3.6678158630775e-05	0.22316557887515	0.12902769068516	0.21911240439366	0.79140790881147	0.11985320736493	0.0035894263901762	9.2185051006961
28	6.9987603210462	0	0.024386372631612	0.163762175751	0.42323871201076	0.12121206136681	0.0008498009495422	3.6938464669012e-05	0.2231414297816	0.12900462258029	0.2190691792544	0.79126704370199	0.11983075534607	0.0035961426848898	9.2181555555698
28.2	6.9988751286138	0	0.024192062456329	0.16371813749532	0.42321325727575	0.12119174878643	0.00085770798998397	3.7296391125797e-05	0.22310371430835	0.12896868104036	0.21900172005332	0.79104738974663	0.11979572849723	0.0036057985011755	9.2176083711558
28.48	6.9990343264656	0	0.023922629203216	0.16365564753028	0.42317769121542	0.12116332071397	0.00086669348046037	3.7705749037341e-05	0.2230509297954	0.12891854937622	0.21890742367346	0.79074067098886	0.11974678866353	0.0036180540082532	9.2168404308637
28.872	6.9992542316445	0	0.023550463608144	0.16356681911545	0.42312810810607	0.12112353754005	0.0008756757475206	3.8120536058415e-05	0.2229770600793	0.12884867091368	0.21877565211001	0.79031252687442	0.11967843030901	0.0036327543228049	9.2157620509071
29	6.9993252977426	0	0.023430194224192	0.16353754953761	0.42311192297871	0.12111054867379	0.00087783501292832	3.8222019218162e-05	0.22295294179869	0.12882591385415	0.21873267410605	0.79017296157641	0.11965613961394	0.0036370132068799	9.2154092143452
29.2	6.9994356134364	0	0.023243502889224	0.16349154458777	0.42308661474335	0.12109024889039	0.00088049371298442	3.834918699828e-05	0.22291524772754	0.12879040959427	0.21866556548012	0.78995509540815	0.11962133706982	0.0036432240415989	9.2148572467686
29.48	6.9995885815862	0	0.022984634037441	0.16342661779743	0.42305090778176	0.12106181311909	0.00088287911033013	3.8468056259171e-05	0.22286244479793	0.12874079749143	0.21857169327599	0.78965042468302	0.11957265932061	0.0036513196983886	9.2140832407559
29.872	6.9997998796667	0	0.022627060967682	0.16333488821112	0.42300047210508	0.12102196859763	0.00088391872420133	3.853254388205e-05	0.22278845372715	0.12867148428106	0.21844040061223	0.78922436390484	0.11950457835982	0.003661378607561	9.2129973803089
30	6.9998681640945	0	0.022511507295997	0.16330477190918	0.42298385590468	0.12100894757918	0.00088376574886604	3.8531781635794e-05	0.2227642729014	0.1286488766305	0.2183975542941	0.78908531065681	0.11948235902843	0.0036643814630554	9.2126422992884
30.2	6.9999741614245	0	0.02233213605365	0.16325754797276	0.42295774543956	0.12098858803356	0.00088307248072484	3.8510532146119e-05	0.22272646305955	0.12861357317924	0.2183306286078	0.7888680891626	0.11944765023957	0.0036688326635321	9.2120869988492
30.48	7.0001211408447	0	0.022083417351337	0.16319111513645	0.42292068664024	0.12096005135877	0.00088125544367644	3.8443000774792e-05	0.22267346538006	0.12856418097047	0.21823696987517	0.78856403090466	0.1193990706071	0.003674804937336	9.2113086324508
30.872	7.0003241653448	0	0.021739864596419	0.16309759701163	0.42286792825301	0.12092003198123	0.0008772623616238	3.8283637201117e-05	0.22259913804908	0.12849506989782	0.21810590275869	0.7881383295835	0.11933107009974	0.0036825143972491	9.210217157972
31	7.0003897759308	0	0.021628841730557	0.1630669592172	0.42285045438857	0.12090694590312	0.00087565039872764	3.8217797133544e-05	0.22257483235029	0.12847250557505	0.21806311441437	0.78799928742687	0.1193088648894	0.003684888914194	9.2098603389363
31.2	7.0004916224226	0	0.021456503553355	0.16301898404353	0.42282291868726	0.12088647821429	0.00087284842045095	3.8102314865629e-05	0.22253681510029	0.12843724886334	0.21799626485919	0.78778198534936	0.11927416697089	0.0036884670824929	9.2093024058819
31.48	7.0006328456796	0	0.021217537001733	0.16295162072823	0.42278371312357	0.1208577783332	0.00086840037169187	3.7916940889106e-05	0.22248350467796	0.12838788297096	0.21790268578869	0.78747763219301	0.11922558173403	0.0036933981368246	9.2085204976804
31.872	7.000827918307	0	0.020887454804653	0.16285699194052	0.42272766746334	0.12081750798743	0.00086128086788495	3.7617060357872e-05	0.22240869697397	0.12831874169533	0.21777168415724	0.78705120733227	0.11915753783524	0.0036999843774716	9.2074242908027
32	7.0008909590488	0	0.020780785090601	0.16282602874985	0.4227090562503	0.12080433473251	0.00085876864843136	3.7510629943854e-05	0.222384224537	0.12829615324709	0.21772890742565	0.78691186320205	0.1191353109334	0.0037020663030321	9.2070659687986
32.2	7.000988816234	0	0.020615204209452	0.16277758262058	0.4226796877573	0.12078372646019	0.00085467184546259	3.7336635530404e-05	0.22234593849645	0.12826084569976	0.2176620670382	0.78669402900276	0.11910057221904	0.003705245220952	9.2065057234397
32.48	7.0011245074935	0	0.020385607421666	0.16270963082352	0.42263781820609	0.12075482181293	0.00084862103933331	3.7078631861758e-05	0.22229223674627	0.12821138424021	0.21756848416938	0.78638881946578	0.11905191710537	0.0037097112087393	9.2057206383646
32.872	7.0013119381979	0	0.020068467592165	0.16261428972303	0.42257786291147	0.12071425006151	0.0008396216012539	3.6693205179677e-05	0.22221685339548	0.12814206769558	0.21743744901567	0.78596100750412	0.11898375380743	0.0037158191911916	9.204620073902
33	7.0013725092825	0	0.019965980343117	0.16258311547303	0.42255793523483	0.12070097505278	0.00083657425605767	3.6562333936793e-05	0.22219218671142	0.12811941329325	0.21739465542802	0.78582117124102	0.11896148341936	0.0037177824881875	9.2042603445575
33.2	7.0014665327444	0	0.019806891804361	0.16253436112653	0.42252647483538	0.1206802049764	0.00083171428051512	3.6353389057049e-05	0.22215359186531	0.12808399469616	0.21732778330417	0.78560253237449	0.11892667265802	0.0037208046944985	9.2036979127493
33.48	7.0015969078606	0	0.01958629739103	0.16246601841391	0.42248161688795	0.12065106874307	0.00082473195626259	3.6052579537048e-05	0.22209944827933	0.12803436303577	0.21723414609179	0.78529613103787	0.11887790917923	0.0037250943912837	9.2029097858476
33.872	7.0017769950055	0	0.019281592455847	0.16237019368285	0.42241736998891	0.12061016369003	0.00081466543914452	3.561786037899e-05	0.22202342934059	0.12796478348843	0.21710301829661	0.78486654231811	0.11880958171605	0.0037310347592189	9.2018049880417
34	7.0018351928688	0	0.019183123678462	0.16233887375251	0.42239601804972	0.12059677787001	0.00081132086728614	3.547319450781e-05	0.22199855142226	0.12794203810739	0.21706019106641	0.78472610396538	0.11878725519526	0.0037329598714877	9.2014438799095
34.2	7.0019255323452	0	0.019030272918764	0.16228990409927	0.42236231224346	0.1205758330051	0.00080604389953229	3.5244827204448e-05	0.22195962345545	0.12790647272193	0.21699326331035	0.78450650463224	0.11875235445286	0.0037359341365394	9.2008792960479
34.48	7.0020507990257	0	0.018818327898246	0.16222128316491	0.42231427892759	0.12054644920038	0.0007985666984649	3.4920856373491e-05	0.22190500817567	0.12785662714069	0.21689954267912	0.78419872340769	0.11870346092727	0.0037401705355649	9.2000881586377
34.872	7.0022238296513	0	0.018525570286187	0.16212510529146	0.42224553047453	0.12050519264609	0.00078796104646923	3.4460699492745e-05	0.22182831981084	0.12778673431186	0.21676828911645	0.78376714656037	0.11863494487229	0.0037460626838623	9.1989791474512
35	7.0022797470656	0	0.018430962417786	0.16209367704802	0.42222269770083	0.12049169105656	0.00078447355949734	3.4309236856521e-05	0.2218032214837	0.12776388389467	0.21672541906356	0.78362604831056	0.11861255552206	0.0037479770684346	9.1986166634281
35.2	7.0023665465926	0	0.018284104856118	0.16204454529502	0.42218666882471	0.12047056452597	0.0007790039386502	3.4071644846543e-05	0.22176394771875	0.12772815194554	0.21665842284707	0.78340540856612	0.11857755551938	0.0037509371104998	9.1980499293853
35.48	7.0024869046122	0	0.018080470088604	0.16197571095841	0.42213537153221	0.12044092515954	0.00077131440510691	3.373739564871e-05	0.22170884611728	0.12767806886604	0.21656460367956	0.78309615497886	0.1185285211756	0.0037551519062955	9.1972557808753
35.872	7.0026531547555	0	0.017799191348537	0.16187925565235	0.42206203430854	0.12039930897099	0.00076051044840132	3.3267407936963e-05	0.22163147365848	0.12760783684812	0.21643320809673	0.78266249412216	0.11845980528223	0.0037610130855108	9.1961425539855
36	7.0027068809341	0	0.017708293004736	0.16184774096172	0.42203770062487	0.12038568966252	0.00075697946988675	3.3113717450389e-05	0.22160615147638	0.12758487446541	0.21639029097229	0.78252071189435	0.11843735025533	0.0037629166695697	9.1957786941087
36.2	7.0027902790144	0	0.017567193650579	0.16179847843755	0.42199932488445	0.12036437905229	0.00075146153564346	3.287354779364e-05	0.221566527731	0.12754896654441	0.21632322063584	0.78229900079604	0.11840224730669	0.0037658580523742	9.1952098111891
36.48	7.0029059204577	0	0.017371543294746	0.16172946926807	0.42194474444492	0.12033448193038	0.00074374105175512	3.2537395750946e-05	0.22151093620801	0.12749863545393	0.21622929684203	0.78198824402678	0.11835306841226	0.0037700382068595	9.1944126569932
36.872	7.0030656555041	0	0.017101293344876	0.16163278238591	0.42186681722073	0.1202925052082	0.00073295681338673	3.2067681358772e-05	0.22143287874156	0.12742805411532	0.21609775387377	0.78155247753795	0.11828414991358	0.0037758386958289	9.1932952310366
37	7.0031172762161	0	0.0170139590772	0.16160119469617	0.42184098799213	0.12027876838158	0.00072944575013746	3.1914710646251e-05	0.22140733334473	0.12740497744418	0.21605478860442	0.78141000888488	0.1182616288336	0.0037777195045754	9.1929300034404
37.2	7.0031974059997	0	0.016878392154258	0.16155182087211	0.4218002789743	0.12025727444966	0.00072397135529522	3.1676240258199e-05	0.22136736146231	0.12736889083438	0.2159876430979	0.78118722686772	0.11822642283751	0.0037806220516757	9.1923589871971
37.48	7.0033085155182	0	0.01669041314542	0.1614826612418	0.42174244404148	0.12022712146164	0.00071633494689041	3.1343551846881e-05	0.2213112841696	0.12731830963594	0.21589361437882	0.78087497546767	0.11817710015811	0.0037847375151227	9.1915588552325
37.872	7.0034619905659	0	0.016430759552394	0.1613857725093	0.42165998421521	0.12018478834565	0.00070570792495217	3.0880541926292e-05	0.22123255033927	0.12724737897512	0.215761925618	0.78043712893339	0.11810798168278	0.0037904325197956	9.1904372817236
38	7.0035115882546	0	0.016346849615447	0.16135412071459	0.42163268202522	0.12017093568807	0.00070225657466589	3.0730156603435e-05	0.22120678518467	0.12722418864249	0.21571891315324	0.78029398510922	0.11808539573966	0.0037922755064051	9.1900707063649
38.2	7.0035885777249	0	0.016216598200208	0.16130464864661	0.42158967848008	0.12014926137188	0.00069688317405526	3.0496081355557e-05	0.22116647113609	0.12718792490344	0.21565169435618	0.78007015242673	0.11805008886078	0.0037951157291564	9.1894975910915
38.48	7.0036953327985	0	0.016035989749118	0.16123535524462	0.42152864963238	0.12011885718731	0.00068940239425133	3.0170217127044e-05	0.22110991748531	0.12713709686145	0.21555756407965	0.77975643970561	0.118000625994	0.0037991343319439	9.1886945356813
38.872	7.0038427930269	0	0.015786517035634	0.16113828563133	0.42144175327253	0.12007617520661	0.0006790173596992	2.9717897059325e-05	0.22103052233682	0.12706582329743	0.21542573549848	0.7793165681928	0.11793131354427	0.0038046803119561	9.1875689026115
39	7.0038904469291	0	0.015705897163427	0.16110657614166	0.42141301195528	0.12006220939575	0.00067565006792191	2.9571242869798e-05	0.22100454274971	0.12704252179164	0.21538267805442	0.77917276895575	0.11790866490158	0.0038064716940731	9.1872010110432
39.2	7.0039644190896	0	0.015580752837957	0.16105701538122	0.4213677689678	0.1200403590755	0.0006704126100286	2.9343207704632e-05	0.22096389522457	0.12700608517274	0.21531538967372	0.77894791810816	0.11787326070705	0.0038092287105907	9.1866258487667
39.48	7.0040669902877	0	0.015407225949365	0.1609876006952	0.42130362730482	0.12000971018655	0.00066313058227648	2.9026196584311e-05	0.22090687805608	0.12695501690642	0.21522116348097	0.77863279256634	0.11782366299095	0.0038131229050671	9.1858199481083
39.872	7.0042086713221	0	0.015167534929086	0.16089036635976	0.42121241496615	0.11996668906064	0.0006530378513589	2.8586931347227e-05	0.22082684074514	0.12688341084215	0.21508920374007	0.77819096902033	0.11775416461911	0.0038184843350639	9.1846903747223
40	7.0042544575862	0	0.015090076120161	0.16085860421178	0.42118227539073	0.11995261340702	0.00064976887305656	2.844467780146e-05	0.22080065323536	0.12686000179811	0.21504610430369	0.77804653923333	0.11773145602613	0.0038202132363517	9.1843212080997
40.2	7.0043255306444	0	0.014969838638536	0.16080896236992	0.4211348581714	0.11993059237731	0.00064468761611231	2.8223633291072e-05	0.22075968263197	0.12682339819688	0.21497875115142	0.77782071001717	0.11769595892073	0.0038228708620978	9.1837440652313
40.48	7.0044240818831	0	0.014803115648611	0.16073943656015	0.4210676973428	0.11989970641719	0.00063762892109048	2.7916625965433e-05	0.2207022169125	0.12677209836321	0.21488443604435	0.77750422909386	0.1176462327204	0.0038266198218012	9.182935416355
40.872	7.0045602101523	0	0.014572822787247	0.16064205098697	0.42097230423089	0.11985635721097	0.00062785636367835	2.7491714708502e-05	0.2206215590905	0.12670017258726	0.2147523553861	0.77706053676481	0.11757655766436	0.0038317707446226	9.1818020456845
41	7.0046042019542	0	0.014498401098233	0.16061024045003	0.42094081139439	0.11984217540738	0.00062469338651226	2.7354218715582e-05	0.22059517087406	0.12667666031786	0.21470921739097	0.77691550417822	0.117553792203	0.0038334294196869	9.1814316522933
41.2	7.0046724895021	0	0.014382878066089	0.16056052405276	0.42089129101209	0.11981998950868	0.00061977903445468	2.7140660352477e-05	0.22055388859584	0.12663989659726	0.21464180491222	0.77668874045915	0.11751820706072	0.0038359762970413	9.1808526057588
41.48	7.004767178295	0	0.014222692198132	0.16049089597906	0.42082121176482	0.11978887477885	0.00061295620622942	2.6844233239932e-05	0.22049599051634	0.12658837502846	0.21454740865734	0.77637096646079	0.11746835930342	0.0038395657344213	9.1800413191562
41.872	7.0048979713806	0	0.014001428999635	0.16039337115582	0.42072178104872	0.11974520932046	0.0006035171348468	2.6434280536058e-05	0.22041473522021	0.12651614366951	0.21441521818399	0.77592549397812	0.11739851742422	0.003844488918998	9.1789043107156
42	7.0049402390363	0	0.01392992534691	0.16036151606835	0.42068898210807	0.11973092527024	0.00060046359358728	2.630169583656e-05	0.22038815389187	0.12649253285931	0.21437204529903	0.77577988778944	0.11737569834455	0.0038460723643223	9.1785327436678
42.2	7.0050058502261	0	0.013818931913558	0.16031173103184	0.42063743260842	0.11970858063684	0.00059572066957888	2.6095823904453e-05	0.22034657186729	0.12645561640185	0.21430457926447	0.77555223540775	0.11734003026937	0.0038485012781081	9.1779518773991
42.48	7.0050968279289	0	0.013665026851017	0.16024200882258	0.42056453911567	0.11967724578496	0.00058913846204569	2.5810181967115e-05	0.22028825822974	0.12640388354275	0.21421011000516	0.77523323286884	0.11729006814303	0.0038519223810496	9.1771380723177
42.872	7.0052224949031	0	0.013452439267882	0.16014435589211	0.42046121744424	0.11963327627082	0.00058003681213451	2.5415345049561e-05	0.2202064291309	0.12633136138873	0.21407782121026	0.77478607105565	0.11722006956087	0.003856607676423	9.1759975959582
43	7.0052631059788	0	0.013383739237017	0.16011245984806	0.42042716040052	0.11961889397164	0.00057709340816183	2.5287695000926e-05	0.22017966244343	0.12630765689485	0.2140346172028	0.77463992097967	0.11719720017483	0.0038581130660135	9.1756249113008
43.2	7.005326145693	0	0.013277097799649	0.1600626117409	0.42037365688274	0.11959639686153	0.00057252246918839	2.5089520793944e-05	0.22013779280296	0.12627059531303	0.21396710350973	0.77441142639995	0.11716145434637	0.0038604200563255	9.1750423133962
43.48	7.0054135577401	0	0.013129227275987	0.15999280310386	0.42029805429939	0.11956485066438	0.00056618065635535	2.4814632096286e-05	0.22007908060874	0.12621866185616	0.21387256951581	0.77409126038512	0.11711138510551	0.0038636682609178	9.1742261141044
43.872	7.0055342994943	0	0.012924975142694	0.15989503271503	0.42019098882423	0.11952058939378	0.00055741438541072	2.4434784575269e-05	0.21999670151052	0.12614586391388	0.21374019398239	0.77364250021531	0.1170412399662	0.0038681109145318	9.1730823452428
44	7.0055733189119	0	0.012858968805373	0.15986309916321	0.42015572165078	0.11950611285964	0.0005545800835362	2.4312010284403e-05	0.21996975722726	0.12612207063748	0.21369696263022	0.77349583588952	0.11701832357959	0.0038695370617544	9.1727086005105
44.2	7.0056338879282	0	0.012756508724866	0.15981319334458	0.42010033899509	0.11948346954046	0.00055017917298864	2.4121426278365e-05	0.21992761208793	0.12608487158715	0.21362940717493	0.77326654533875	0.11698250515453	0.0038717206051212	9.1721243610809
44.48	7.0057178740613	0	0.01261443612949	0.1597433057268	0.42002213184359	0.11945172075873	0.00054407438524272	2.385711075999e-05	0.21986851826395	0.12603274823826	0.21353481668247	0.77294528036252	0.11693233599668	0.0038747945051297	9.1713058940649
44.872	7.0058338836225	0	0.01241819261818	0.15964542820848	0.41991146825875	0.11940717995652	0.00053563770087509	2.3491950434175e-05	0.21978561276808	0.1259596894515	0.21340236589085	0.77249501166758	0.11686205432357	0.0038789937361105	9.1701590101535
45	7.0058713737622	0	0.012354774356299	0.1596134605005	0.41987503832825	0.11939261316577	0.00053291038251501	2.3373942411343e-05	0.21975849856524	0.1259358122557	0.21335911092642	0.77234786227734	0.11683909419317	0.0038803406505463	9.1697842633064
45.2	7.0059295689129	0	0.012256331684171	0.15956350218497	0.41981785036124	0.11936982983882	0.0005286759817759	2.3190768368331e-05	0.21971608988819	0.12589848331728	0.21329151952345	0.77211782120338	0.11680320824324	0.0038824009950702	9.1691984729029
45.48	7.0060102634021	0	0.012119829683823	0.15949354284411	0.41973714147625	0.11933788712059	0.00052280290836598	2.2936756095733e-05	0.21965663110634	0.12584618064658	0.21319688063387	0.77179552055472	0.11675294623152	0.0038853014705246	9.1683778648349
45.872	7.0061217262386	0	0.011931280781327	0.15939556827652	0.41962302274247	0.11929307881977	0.00051468772648716	2.2585875572516e-05	0.21957322239394	0.12577287571828	0.21306436584142	0.77134383122172	0.11668253783363	0.0038892593534829	9.1672280428232
46	7.0061577470378	0	0.01187034911799	0.15936356968496	0.41958547645541	0.11927842568068	0.00051206461692771	2.2472494437e-05	0.21954594579673	0.12574891937681	0.21302109091709	0.77119622526947	0.1166595371407	0.0038905278993189	9.1668523514883
46.2	7.0062136613626	0	0.01177576633406	0.1593135639656	0.41952655541051	0.11925550843087	0.00050799226761952	2.2296507536227e-05	0.21950328529426	0.125711467981	0.21295346924925	0.77096547800925	0.11662358861463	0.0038924665552558	9.1662650999824
46.48	7.0062911932193	0	0.011644616509056	0.15924353999172	0.41944344526065	0.11922338024829	0.00050234444252839	2.205247672246e-05	0.21944347785428	0.12565899633073	0.21285878986723	0.7706422033412	0.1165732406307	0.0038951961087233	9.1654424762811
46.872	7.0063982875349	0	0.01146346051443	0.15914547822186	0.41932601079231	0.11917831621343	0.00049454133950066	2.1715409423307e-05	0.21935958854493	0.12558545961361	0.21272622203526	0.77018917883195	0.11650271504742	0.0038989167312096	9.1642898908302
47	7.0064328965831	0	0.011404917951577	0.15911345194276	0.41928739334191	0.11916358054191	0.00049201928668224	2.1606499370496e-05	0.21933215688658	0.12556142877931	0.21268293070244	0.77004114400049	0.11647967688202	0.0039001083712321	9.1639133117694
47.2	7.0064866194775	0	0.011314043711915	0.1590634037923	0.41922680951994	0.11914053530534	0.00048810399646329	2.1437453785754e-05	0.21928925596307	0.12552386216208	0.21261528429088	0.76980973358515	0.1164436705831	0.0039019277300049	9.1633246875715
47.48	7.0065611126594	0	0.011188036206645	0.15899332210475	0.41914139578553	0.11910822991407	0.00048267431048565	2.1203055454992e-05	0.2192291157187	0.12547123159096	0.21252057208773	0.76948554467734	0.11639324329978	0.0039044899907024	9.1625001714016
47.872	7.0066640096768	0	0.011013983248415	0.15889518273546	0.4190207809527	0.11906292159281	0.00047517314273949	2.0879305390145e-05	0.21914476778295	0.1253974770228	0.21238796183916	0.76903126775704	0.11632260976962	0.0039079788256212	9.1613449936515
48	7.00669282266	0	0.010964443844459	0.15886315733821	0.41897801125833	0.11904723066681	0.00047025293624739	2.0688528099085e-05	0.21911554887361	0.12537320800984	0.21234443692874	0.76888278008641	0.11629953559958	0.0039139027419352	9.1609660194723
48.2	7.0067537910229	0	0.014916702774527	0.15881300405394	0.41892874168699	0.11902790884366	0.00047332780797675	2.0643285352495e-05	0.21907969343057	0.12533612803948	0.21227775465777	0.76865058478004	0.11626346263418	0.0038913985596559	9.164433141577
48.48	7.0068703910381	0	0.020396956398229	0.15874268027419	0.41887760396222	0.11900577248523	0.00049792955059546	2.1433738057837e-05	0.21903887902109	0.1252854136658	0.21218577737297	0.76832615911227	0.11621301350733	0.0038367901884948	9.1692988003146
48.872	7.007094135476	0	0.027966770074215	0.15864419331903	0.4188220082056	0.11897808823083	0.00056716394022332	2.4174420444645e-05	0.2189881667346	0.12521592226271	0.2120582114823	0.76787611772332	0.1161428073776	0.0037562028795349	9.1761339621264
49	7.0071822480733	0	0.030413046919124	0.1586120722245	0.4188070733708	0.11896945209924	0.00059717781784438	2.5411377183737e-05	0.21897240083244	0.12519356659715	0.21201681041254	0.76773100388781	0.11612008006028	0.0037307225211314	9.1783710661933
49.2	7.0073253938955	0	0.030170716107527	0.15856198552047	0.4187758194641	0.11895303391411	0.00064427584821723	2.7545795079049e-05	0.21894214375471	0.12515841519503	0.21195150977544	0.76750638579013	0.11608479471499	0.0037120485628196	9.1778140683381
49.48	7.0075238714453	0	0.029834696629049	0.15849211682011	0.41871912974926	0.11892527710843	0.00070259277808859	3.0297024197162e-05	0.21889063639814	0.12510863680706	0.21185917443661	0.76719609953195	0.11603587295244	0.0037139626940486	9.1770323643747
49.872	7.0077980282245	0	0.029370555942784	0.15839474958864	0.41863697936703	0.1188838615478	0.00077103010991433	3.3535774954906e-05	0.2188136564274	0.12503885688325	0.21172994223955	0.7667688063805	0.11596821007387	0.0037233438390755	9.1759315563993
50	7.0078866260935	0	0.029220563992322	0.15836306811817	0.41861121122231	0.11887024914798	0.00079051983099301	3.4462865281558e-05	0.21878834910463	0.12501617282598	0.21168788476037	0.76663077164407	0.11594629029596	0.0037250885190046	9.1755712584206
50.2	7.0080241580942	0	0.028987734988535	0.15831367491086	0.41857247989812	0.11884903681619	0.00081832472185353	3.5793814218742e-05	0.2187489121824	0.12498087142761	0.21162234049343	0.76641645297437	0.11591219991987	0.0037258628550039	9.1750078430966
50.48	7.0082148700433	0	0.028664890950607	0.15824474767348	0.41852150260564	0.11881956960364	0.00085228243699694	3.7438916603114e-05	0.21869413306617	0.12493178754875	0.21153093192107	0.76611890735552	0.11586476666068	0.0037232349107211	9.1742190636932
50.872	7.0084783145865	0	0.028218949493723	0.15814868062734	0.41845641904108	0.11877884455731	0.0008912201890894	3.9364712984001e-05	0.21861844215894	0.12486376276261	0.21140360034715	0.76570653224498	0.11579885318003	0.0037136550386387	9.1731166389403
51	7.0085634524073	0	0.028074838715461	0.1581174154756	0.41843654130972	0.11876567058556	0.0009020759881824	3.9910536474942e-05	0.21859396173385	0.12484171183344	0.21136216092576	0.76557274190353	0.11577743262016	0.003709535881726	9.1727574499167
51.2	7.0086956134162	0	0.02785113893735	0.15806866319517	0.41840679001254	0.11874520407092	0.00091731688176317	4.0687615148207e-05	0.21855593479259	0.12480741087393	0.21129753920413	0.76536447518214	0.11574405574265	0.0037022836084622	9.1721971135331
51.48	7.0088788767145	0	0.027540953641709	0.15800060693914	0.41836742430942	0.11871677180774	0.0009354269016209	4.1630763878909e-05	0.21850311715785	0.12475968097165	0.2112073042487	0.76507431657458	0.1156974970054	0.0036910779262679	9.1714146849625
51.872	7.0091320287934	0	0.027112497634625	0.15790568883721	0.4183162556255	0.1186773398626	0.00095520206069411	4.2696869400251e-05	0.21842988393241	0.12469336022404	0.21108137157581	0.76467040656474	0.11563259311454	0.003674280676448	9.1703236057714
52	7.00921384004	0	0.026974037409694	0.15787477748016	0.41830033474215	0.11866454054803	0.00096045660920501	4.2988750422445e-05	0.21840611699797	0.12467180878988	0.21104033267225	0.76453897530222	0.11561145588344	0.0036687601662416	9.1699684253917
52.2	7.0093408362812	0	0.026759108860567	0.15782655791837	0.41827619691055	0.11864461083612	0.00096755408760191	4.3393338791296e-05	0.21836911356198	0.12463822945438	0.2109762836501	0.76433402000141	0.11557847886852	0.0036601525646785	9.1694145363342
52.48	7.0095169360528	0	0.026461085887928	0.1577592060125	0.4182435789757	0.11861683354208	0.00097540730460676	4.3861201796604e-05	0.21831754685053	0.12459138999956	0.21088674988179	0.76404779528658	0.11553239966173	0.0036484725451587	9.1686412632028
52.872	7.0097601895316	0	0.02604942960696	0.15766518806871	0.4181998718416	0.11857814324922	0.00098280872072363	4.4343176696851e-05	0.21824573338584	0.12452609307119	0.21076162383611	0.76364818021564	0.11546802846183	0.00363310274062	9.1675627359067
53	7.0098388014739	0	0.025916398361163	0.15763454871102	0.4181859476077	0.11856554699462	0.00098445346301921	4.4462553576427e-05	0.21822235589106	0.1245048255803	0.21072081042625	0.76351789019916	0.11544703529006	0.003628411287916	9.1672114878397
53.2	7.0099608307288	0	0.025709897092788	0.15758673455349	0.41816452254715	0.11854589843134	0.0009863100748466	4.46140762572e-05	0.2181858922912	0.12447164254033	0.21065707871868	0.76331447689453	0.11541425577779	0.0036213877439896	9.1666635414711
53.48	7.0101300417267	0	0.02542355951371	0.15751991234574	0.41813493238672	0.11851844639091	0.00098757689073263	4.4759567971855e-05	0.21813495124091	0.12442526774969	0.21056792355101	0.76302995947716	0.11536840141991	0.0036123703752096	9.1658981026363
53.872	7.0103637771656	0	0.025028044168861	0.15742656262739	0.41809412028483	0.11848009140994	0.00098706033562063	4.4846952359796e-05	0.21806378474166	0.12436046326755	0.21044321419219	0.76263195686912	0.11530425598684	0.0036012792307585	9.1648294572328
54	7.0104393128997	0	0.024900229022302	0.15739612378793	0.41808084879534	0.11846757841856	0.0009864020639743	4.4850221192416e-05	0.21804056839153	0.12433932214021	0.21040251243438	0.76250202649998	0.1152833174211	0.0035980541847095	9.1644811462809
54.2	7.0105565664839	0	0.02470182458424	0.15734860679426	0.41806017378243	0.1184480357883	0.00098492219623048	4.4831942662766e-05	0.21800431034142	0.1243063046104	0.21033893265666	0.76229902127862	0.11525060560584	0.0035933607024049	9.1639374967674
