# Time [h]	MS [g/L]	AA [g/L]	Butyric [g/L]	MO_AcidoLCFA [g/L]	MO_Acetic [g/L]	MO_hydroM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_acetoM [g/L]	MO_ButyricValeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	MO_AcidoAA [g/L]	Valeric [g/L]	Hydrogen [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
54.872	7.3480906920773e-05	3.4167483570797e-05	9.0083469616277e-05	1.4423186460186	1.0119071109435	3.2829302350581	0.00047674354035673	0.050978739759525	1.0940473805382	1.8967437932236	1.8779926329616	0.0014750001249428	6.7038691431205	0.0091556796072783	0.97782717171747	1.7001606058093e-05	5.2511880283467e-09	0.0071448778184977	0.0019490004634869	0.0019490004539928
55	7.3505424872301e-05	3.4179461780765e-05	9.0119678251026e-05	1.442181309079	1.0118213230524	3.2827055059253	0.00047705545572793	0.051041793482836	1.0939443021971	1.8966444687294	1.8778004105487	0.0014849402252645	6.7031673182896	0.0091390818451937	0.97772536276353	1.7008458486257e-05	5.257759528525e-09	0.0071491156157977	0.0019478709657878	0.0019478709562991
55.2	7.2588544041089e-05	3.3892394548144e-05	8.9656417012875e-05	1.4419669589873	1.0116873002402	3.2823544204645	0.00047616456072067	0.051198500958166	1.0937832390553	1.8964893149334	1.8775000658074	0.0015027913611369	6.7020707143135	0.0093410084525294	0.97756628911994	1.6931451022835e-05	5.2596339816547e-09	0.0071529097546512	0.0019462405186441	0.0019462405091634
55.48	7.2527701837542e-05	3.3792712821691e-05	8.9402775044891e-05	1.4416673403983	1.0114997004877	3.2818630074788	0.00047555916257198	0.050910521020191	1.0935577329758	1.8962721343464	1.8770795958553	0.0015239296277243	6.700535669573	0.0092532904055848	0.97734360534736	1.6882264214746e-05	5.2667588789558e-09	0.0071575361031282	0.0019442054096461	0.0019442054001753
55.872	7.2581693422737e-05	3.3788360925583e-05	8.9357107685227e-05	1.4412486261238	1.0112371286113	3.2811755719053	0.00047544357635492	0.050980171190627	1.0932420574182	1.8959681726837	1.8764910548195	0.0015470070361769	6.6983871941174	0.0091604740660314	0.97703192378069	1.6869388352526e-05	5.2777782377086e-09	0.0071638458744109	0.0019417423075493	0.0019417422980906
56	7.2599598722484e-05	3.3794312022112e-05	8.9366319607845e-05	1.4411120502647	1.0111514085466	3.2809512333139	0.00047548190827382	0.051039659108264	1.0931389963523	1.8958689457223	1.8762989160103	0.0015531949915176	6.6976858024175	0.0091430925164044	0.97693017155325	1.6870370138353e-05	5.2810457127514e-09	0.007165774358551	0.0019410183198447	0.0019410183103894
56.2	7.1126113624205e-05	3.3309754841915e-05	8.8415805131471e-05	1.4408987875957	1.011017467325	3.2806003272957	0.00047190379980965	0.051189241236972	1.0929778905688	1.8957138287825	1.8759986645132	0.0015623634424128	6.6965897886039	0.0093438339805574	0.97677117462054	1.6706194124111e-05	5.2656808902642e-09	0.007160733199976	0.0019400356914349	0.0019400356819844
56.48	7.0987323008401e-05	3.3124820240172e-05	8.786967083397e-05	1.440600470372	1.0108299286126	3.2801083770111	0.0004693434469872	0.050892899566297	1.0927521942119	1.8954964481932	1.8755782617533	0.0015728848245114	6.695055509755	0.0092543839402427	0.97654858240168	1.6600205845664e-05	5.2585791305898e-09	0.0071563648688444	0.0019389274152457	0.0019389274058007
56.872	7.1018413772639e-05	3.3089421613093e-05	8.7693250782403e-05	1.4401832220483	1.0105673800176	3.2794193717085	0.00046810467241533	0.050951861002831	1.0924361435774	1.8951919135068	1.8749897737416	0.0015838346661417	6.6929080988207	0.0091594163270876	0.97623702166021	1.6559770005969e-05	5.2580296274647e-09	0.0071547934652152	0.0019376710901746	0.0019376710807356
57	7.1030420744193e-05	3.3090624501647e-05	8.7682474223991e-05	1.4400470559075	1.0104816586907	3.2791944027983	0.00046794766944121	0.051008179752714	1.0923329488485	1.8950924577747	1.8747976489727	0.0015866650940999	6.6922070545072	0.0091414557766006	0.9761353084325	1.6556465003184e-05	5.2585759240114e-09	0.0071548451960835	0.0019373051199745	0.0019373051105373
57.2	6.9214901153395e-05	3.2483720200353e-05	8.6425120942102e-05	1.4398343491419	1.0103476985768	3.2788422183475	0.00046264216039558	0.051150782762941	1.0921715897192	1.8949369031457	1.8744973961327	0.001588600317557	6.6911115308508	0.0093412003781352	0.97597636514587	1.6337213001344e-05	5.2313097748728e-09	0.0071435061504569	0.0019368788494123	0.0019368788399772
57.48	6.9025069214624e-05	3.2244734655888e-05	8.569255762587e-05	1.4395366314967	1.0101600971049	3.2783479392469	0.00045881806345223	0.050847816448793	1.0919454557036	1.8947187378493	1.8740769521167	0.0015903595575038	6.6895779013811	0.009250559384749	0.97575383831934	1.6194996880035e-05	5.2140083954635e-09	0.0071326604921414	0.001936540028441	0.0019365400190076
57.872	6.9038439021025e-05	3.2188320577402e-05	8.5429547033476e-05	1.4391199374758	1.0098974176538	3.2776550938009	0.0004568397341988	0.050898381018551	1.0916287232964	1.8944129017104	1.873488380728	0.001591423353087	6.687431394695	0.0091541195504045	0.97544236457514	1.6136408366167e-05	5.2048274025037e-09	0.0071252577496376	0.0019362635762712	0.0019362635668391
58	6.9045779910014e-05	3.2186062950476e-05	8.5404858772274e-05	1.4389838975806	1.0098116473467	3.2774287849615	0.00045655114506695	0.050952212455375	1.0915252988282	1.8943129915794	1.8732962266743	0.0015915393681835	6.6867306454857	0.0091357577222487	0.97534067946792	1.6130152775389e-05	5.2032995652641e-09	0.0071238927506382	0.0019361858808664	0.0019361858714347
58.2	6.7036291217189e-05	3.1508840071435e-05	8.396637981078e-05	1.4387713235163	1.0096775995318	3.2770743165091	0.00045019797254807	0.051088680015192	1.0913635537525	1.8941566739069	1.8729959144641	0.0015879208188631	6.6856355533994	0.0093346669456059	0.97518177598404	1.5878219908561e-05	5.1682437966796e-09	0.0071083041612041	0.001936199299253	0.0019361992898212
58.48	6.68154181953e-05	3.1237999305236e-05	8.3122623797469e-05	1.4384736573552	1.009489851743	3.2765764900114	0.00044560572123669	0.050781097625144	1.091136829605	1.8939373287184	1.8725753644223	0.0015830040151242	6.6841025073742	0.00924327284095	0.97495929936321	1.5714359319906e-05	5.1440318710745e-09	0.0070930537029841	0.0019364539499021	0.0019364539404691
58.872	6.6816175607042e-05	3.1168311935661e-05	8.2805937665559e-05	1.4380568228368	1.0092269393057	3.2758782888194	0.00044317068940041	0.050825666952539	1.0908192297842	1.8936297076821	1.8719866296782	0.0015766125061777	6.6819568146266	0.0091459045986769	0.97464789329379	1.5644577912589e-05	5.1288009219585e-09	0.0070815939704055	0.0019369204391178	0.0019369204296825
59	6.6820131801251e-05	3.1163709979893e-05	8.2772201721363e-05	1.4379206965527	1.0091410887594	3.2756501719382	0.00044279913289462	0.05087770406611	1.0907155178415	1.8935291950785	1.8717944210784	0.0015746957557256	6.6812563310731	0.0091272842554222	0.97454623011563	1.5636423597344e-05	5.1257944954952e-09	0.0070792269400654	0.0019370598247199	0.001937059815284
59.2	6.4716548218049e-05	3.0451396000114e-05	8.1238273166684e-05	1.4377079411073	1.0090069086526	3.2752927631422	0.0004358666268876	0.05100904205901	1.0905533085526	1.8933719031	1.8714940165332	0.0015670888050521	6.6801616399529	0.009325489760603	0.97438735886908	1.5367099347713e-05	5.0859918406511e-09	0.0070609545962992	0.0019373993085935	0.0019373992991559
59.48	6.4478922005487e-05	3.0164052697695e-05	8.0335301598281e-05	1.4374099260709	1.0088189614279	3.2747906085992	0.0004308505949251	0.050698655590791	1.0903259072803	1.8931511262114	1.8710733254091	0.0015574113423162	6.6786291453073	0.009233677724313	0.97416492467453	1.5191669010084e-05	5.0574037270506e-09	0.0070429043604389	0.0019380849522637	0.0019380849428227
59.872	6.4471381343711e-05	3.0086777490481e-05	7.9988536101617e-05	1.4369924539987	1.0085557526267	3.2740861032533	0.00042815943122564	0.050739313696083	1.0900073372748	1.892841419429	1.8704843854878	0.0015457536846994	6.6764842229726	0.0091357937415473	0.97385357670117	1.5115659114632e-05	5.0382033851933e-09	0.0070288054628058	0.0019390826635996	0.0019390826541538
60	6.4473060481492e-05	3.0080712487035e-05	7.994941280386e-05	1.4368560913227	1.0084698027273	3.2738558896401	0.00042774021603942	0.050790149990647	1.0899033062818	1.8927402135236	1.8702921092717	0.0015424103848464	6.6757839908919	0.0091170233986647	0.97375193240554	1.5106389274933e-05	5.0342105679318e-09	0.0070257756442266	0.0019393762642184	0.0019393762547712
