# Time [h]	Carbondioxide [vol%]	Methane [vol%]	Hydrogen [vol%]
42.48	23.632183703999	76.359544348031	0.0082719479699713
42.872	23.645789677612	76.345934529981	0.0082757924070801
43	23.648159871556	76.343563684284	0.0082764441601374
43.2	23.492913016148	76.49887626489	0.0082107189619911
43.48	23.536626823871	76.455146441693	0.008226734436325
43.872	23.550279775296	76.441489602327	0.0082306223766011
44	23.552687916598	76.439080787051	0.0082312963501881
44.2	23.399419830552	76.592413762579	0.0081664068682975
44.48	23.442773605913	76.549044124505	0.0081822695821541
44.872	23.456466300033	76.53534750277	0.0081861971965372
45	23.458909465093	76.532903642984	0.0081868919235621
45.2	23.307567050215	76.684310131247	0.0081228185381665
45.48	23.350565426772	76.641296042202	0.0081385310255041
45.872	23.364290824019	76.627566681343	0.0081424946380296
46	23.366766171105	76.625090620184	0.0081432087108319
46.2	23.217298031781	76.774622036143	0.0080799320758214
46.48	23.259945533676	76.731958969569	0.0080954967545877
46.872	23.273696881641	76.718203625501	0.0080994928585279
47	23.276201682039	76.715698093027	0.0081002249336939
47.2	23.128560259694	76.863401977625	0.0080377626811478
47.48	23.170859507025	76.82108730706	0.0080531859150915
47.872	23.184626015969	76.807316781337	0.0080572026943126
48	23.187155926829	76.804786124801	0.0080579483705659
48.2	23.041530851459	76.950462462594	0.0080066859469534
48.48	23.083020683943	76.908955765607	0.0080235504498089
48.872	23.095815109915	76.8961586744	0.0080262156851573
49	23.098000281572	76.893973287071	0.0080264313575436
49.2	22.951730087084	77.040303734331	0.0079661785848501
49.48	22.992472002971	76.999546819531	0.0079811774980291
49.872	23.004332811682	76.987683030261	0.0079841580572336
50	23.006222559229	76.985792888076	0.0079845526949832
50.2	22.860492796809	77.131579543461	0.0079276597303094
50.48	22.900677969807	77.091378782595	0.0079432475985461
50.872	22.912141127449	77.079912502074	0.0079463704775042
51	22.913937119855	77.078116089047	0.0079467910975559
51.2	22.769982679085	77.222125291966	0.00789202894934
51.48	22.809519100079	77.182573261895	0.0079076380260908
51.872	22.820582725374	77.171506766627	0.0079105079996056
52	22.8222686945	77.169820465442	0.0079108400580575
52.2	22.679972412557	77.312171875334	0.0078557121097661
52.48	22.718856056359	77.273273134886	0.0078708087556956
52.872	22.729496573928	77.262630018885	0.0078734071874671
53	22.731059062874	77.261067271256	0.0078736658693362
53.2	22.590188129554	77.401993826465	0.0078180439816946
53.48	22.628493489056	77.363673845322	0.0078326656218798
53.872	22.638779701782	77.353385219837	0.0078350783805599
54	22.640242384333	77.351922323068	0.0078352925988966
54.2	22.500745501705	77.491475102911	0.0077793953833978
54.48	22.538553974757	77.453652391783	0.0077936334605505
54.872	22.548587317746	77.443616744015	0.0077959382392311
55	22.549985016125	77.442218852275	0.0077961315991799
55.2	22.411906620577	77.580353178887	0.0077402005362188
55.48	22.4492871442	77.542958723192	0.0077541326078212
55.872	22.459166353349	77.533077258957	0.0077563876941848
56	22.460532519095	77.531710903507	0.0077565773979658
56.2	22.323942901435	77.668356284494	0.007700814071184
