# Time [h]	FOS [g/L]	COD [g/L]	pH [1]
54.48	0.0077107556081572	0.046981904917647	0.93756397562421
54.872	0.0077287064345288	0.04674180698225	0.93756313326179
55	0.0077332992082629	0.046707678657907	0.9375628837292
55.2	0.0077356621834076	0.047565851263508	0.93756252353636
55.48	0.0077393803049598	0.047277689688364	0.93756207410359
55.872	0.0077455159468035	0.046977350603329	0.93756153000341
56	0.007747492956571	0.046927167993427	0.93756137006022
56.2	0.0077377589990413	0.047743435340811	0.93756115305451
56.48	0.0077301781925112	0.047407716267727	0.93756090843039
56.872	0.0077271511584189	0.047056260119756	0.93756063095356
57	0.0077270318047519	0.046992413389304	0.93756055010482
57.2	0.0077089106447959	0.047775637316632	0.93756045605389
57.48	0.0076933661100996	0.047402945377463	0.93756038144875
57.872	0.007683663439236	0.04701166146141	0.9375603204559
58	0.0076819789072529	0.046937148097212	0.93756030329248
58.2	0.0076583467334715	0.04769576834895	0.9375603064034
58.48	0.0076374964073381	0.047296263554972	0.93756036292448
58.872	0.0076232151753841	0.046876083391611	0.93756046606573
59	0.0076204346982787	0.04679381659645	0.93756049685882
59.2	0.0075934265957012	0.047535011665651	0.93756057201766
59.48	0.0075692819259724	0.047117338694737	0.93756072376092
59.872	0.0075520690892477	0.04667758060681	0.93756094425942
60	0.0075485716623448	0.046590043911378	0.93756100912049
