# Time [h]	MS [g]	AA [g]	Butyric [g]	MO_AcidoLCFA [g]	MO_Acetic [g]	MO_hydroM [g]	Propionic [g]	Carbondioxide [g]	Carbondioxide_gas [g]	Carbondioxide_sum [g]	MO_Propionic [g]	MO_acetoM [g]	MO_ButyricValeric [g]	LCFA [g]	MO_AcidoMS [g]	Methane [g]	Methane_gas [g]	Methane_sum [g]	MO_AcidoAA [g]	Valeric [g]	Hydrogen [g]	Hydrogen_gas [g]	Hydrogen_sum [g]	Acetic [g]
38	0.001585761496105	0.00073939335259565	0.0019704678853816	46.933180798029	32.874007736716	106.50528422852	0.010579891984235	1.6394108968517	0.41078537021841	2.0501962670701	35.598083821249	61.375176761398	61.150429240118	0.039797320199777	218.33500324815	0.29118925297814	1.7345966394698	2.0257858924479	31.844783460282	0.00037264408493688	1.4182967099222e-07	2.3320308375651e-06	2.4738605085573e-06	0.21367401786315
38.2	0.0015307772846753	0.00072051834420172	0.0019288912724415	46.926064916026	32.86958370263	106.49282971326	0.01038696949124	1.6433558545114	0.41270735916737	2.0560632136788	35.592639587389	61.369823543159	61.140531437012	0.039360117029939	218.29911186708	0.2975570593171	1.8504075799191	2.1479646392362	31.839568270469	0.00036530437960332	1.406001990162e-07	2.2764111522397e-06	2.4170113512559e-06	0.21308309586636
38.48	0.0015248567614531	0.00071310529866239	0.0019050538780345	46.916092919296	32.8633870932	106.47533800814	0.010250841901783	1.6333399884626	0.405397910841	2.0387378993036	35.585009170354	61.362311267712	61.126671556003	0.038827709132082	218.2488678434	0.2945951471205	1.749560805155	2.0441559522755	31.832266885509	0.00036064609836153	1.3967572488832e-07	2.2626022291484e-06	2.4022779540368e-06	0.2124979277496
38.872	0.0015245334548709	0.00071113088801974	0.0018960900849071	46.902117002776	32.854709298377	106.45080068668	0.010179534119252	1.6347881869343	0.40906641166297	2.0438545985972	35.574321411721	61.351774658989	61.107269508049	0.038221402918345	218.17854513692	0.29143643672226	1.7356541789383	2.0270906156605	31.82204710038	0.00035867749913058	1.3900468587675e-07	2.2603425939251e-06	2.3993472798018e-06	0.2120224508764
39	0.0015245269677339	0.00071096549574003	0.0018950734326682	46.897550713587	32.851875606948	106.44278248625	0.010168562830689	1.6364797995106	0.41002000424272	2.0464998037533	35.570831466463	61.3483316547	61.100935234303	0.038053746131859	218.15558756563	0.29082974739209	1.7347287178242	2.0255584652163	31.818710708015	0.00035843857390017	1.3885673206982e-07	2.2600621959161e-06	2.3989189279859e-06	0.21191581989097
39.2	0.0014710937261794	0.00069261024368019	0.0018545570114182	46.890411812809	32.847446752264	106.43022440934	0.0099801904524916	1.6403486303026	0.41188961081572	2.0522382411184	35.565374024113	61.342944370343	61.091036017265	0.037638604490518	218.11971245735	0.29718819468471	1.8503345352227	2.1475227299074	31.813497130502	0.00035128283122158	1.3766337549822e-07	2.2059114739711e-06	2.3435748494694e-06	0.21134249924667
39.48	0.0014653606401517	0.00068540914028926	0.0018313579134482	46.880408143767	32.841243504217	106.41258939703	0.0098475288848634	1.6303544462058	0.40462487564622	2.034979321852	35.557725342643	61.335384908277	61.077174300861	0.037132709014832	218.06949138146	0.29423503493169	1.7496725709623	2.043907605894	31.806198045019	0.0003467477129737	1.3676933387202e-07	2.1925125178568e-06	2.3292818517288e-06	0.21077597299827
39.872	0.0014650702675619	0.00068350051961819	0.0018226603183531	46.866388774455	32.832556553681	106.38785325654	0.0097782242289601	1.63180423357	0.40828726806042	2.0400915016304	35.547012217007	61.324782869907	61.057769777764	0.036556099815605	217.99920081285	0.29108660698399	1.7357939209992	2.0268805279831	31.795981497419	0.00034483638630604	1.3612379753494e-07	2.1903501075085e-06	2.3264739050435e-06	0.21031719775096
40	0.0014650707677285	0.0006833430337252	0.0018216799200007	46.86180846868	32.829719893664	106.37977041582	0.009767596645101	1.6334933074221	0.4092389246475	2.0427322320696	35.54351401113	61.321318595798	61.05143470339	0.03639657046628	217.97625373367	0.29048229156091	1.7348706493368	2.0253529408977	31.792646163106	0.00034460555660352	1.3598198789536e-07	2.1900874779605e-06	2.3260694658558e-06	0.21021457999641
40.2	0.0014133975290893	0.0006655831836914	0.0017824211013374	46.854647888419	32.825286453806	106.36711232292	0.0095849072153405	1.6372991969622	0.41106176118036	2.0483609581425	35.538043804433	61.315898322417	61.041534333667	0.036000328295648	217.94039530233	0.29683116410664	1.8502663755965	2.1470975397031	31.78743427603	0.00033766935579185	1.3482855742034e-07	2.1376568544149e-06	2.2724854118352e-06	0.20966075721325
40.48	0.0014078728992724	0.0006586230672405	0.0017599683726729	46.844614350807	32.819076910555	106.34933914155	0.0094564716237429	1.6273402094512	0.40384412687447	2.0311843363257	35.53037753925	61.308293247648	61.027671174511	0.035517339300486	217.89019776318	0.29388690743693	1.7497911028458	2.0436780102828	31.78013760575	0.00033327864209758	1.3396658762444e-07	2.1247164740466e-06	2.258683061671e-06	0.20911440192417
40.872	0.0014076156933889	0.00065678750831464	0.0017515756160201	46.830553947254	32.810381296796	106.32441145596	0.0093895483762756	1.6288060554528	0.40750379606143	2.0363098515142	35.519640045496	61.297628039386	61.008264742327	0.034966680019978	217.81994015925	0.29074894794944	1.7359397201536	2.026688668103	31.769924460414	0.00033143301786017	1.3334649373574e-07	2.1226550033446e-06	2.2560014970803e-06	0.20867305653326
41	0.0014076229968332	0.00065663845988856	0.0017506355736797	46.825960395287	32.807541829919	106.31626634884	0.0093793197536603	1.6304966733813	0.40845455800828	2.0389512313896	35.516133909573	61.294143237875	61.001929053344	0.034814306928273	217.79700384212	0.29014703060043	1.7350182950651	2.0251653256656	31.766590238083	0.00033121124201355	1.3321062549247e-07	2.1224095826398e-06	2.2556202081322e-06	0.20857452422792
41.2	0.0013578124149893	0.00063951204169319	0.0017127387466988	46.818779321206	32.803104061335	106.30351201318	0.0092029308972886	1.6342491306726	0.41023494447583	2.0444840751484	35.510651473673	61.288691153621	60.992027830444	0.034435434676656	217.76116252696	0.29648630071835	1.8502025172352	2.1466888179535	31.761380128226	0.00032451356605641	1.3209926001787e-07	2.0718346335543e-06	2.2039338935722e-06	0.20804129150562
41.48	0.0013525056901877	0.00063280714019959	0.001691088044832	46.808717542249	32.796888589926	106.28560604666	0.0090791235121842	1.6243338917452	0.40306544456616	2.0273993363113	35.502968406612	61.281042154221	60.978163662121	0.033973618847324	217.7109891509	0.29355099699339	1.7499134914139	2.0434644884073	31.754085997843	0.00032027828205372	1.312703148282e-07	2.0593775670734e-06	2.1906478819016e-06	0.20751597347598
41.872	0.0013522810370964	0.00063104788570792	0.0016830190430493	46.794618333819	32.788184833471	106.26049440478	0.0090147738480406	1.6258250064645	0.40672458620136	2.0325495926659	35.492207663906	61.270316171922	60.958755936316	0.033447120197424	217.64076538947	0.29042357042471	1.7360886844749	2.0265122548996	31.743876430674	0.00031850252890964	1.3067569295243e-07	2.0574179053525e-06	2.1880935983049e-06	0.20709248041689
42	0.0013522948587594	0.00063090743699889	0.0016821211669554	46.790012254798	32.785342730224	106.25228950969	0.009004970872691	1.6275197783224	0.40767513002797	2.0351949083504	35.48869396566	61.266811628013	60.952419834275	0.033301441136646	217.61784012097	0.28982405651152	1.7351688707784	2.0249929272899	31.740543377825	0.00031829024199377	1.3054567190867e-07	2.0571890191021e-06	2.1877346910107e-06	0.20699808043957
