# Time [h]	Carbondioxide [g/L/h]	Methane [g/L/h]	Hydrogen [g/L/h]
55	-0.00029424854283551	-0.0012413789839888	-2.1941702147564e-09
55.2	0.070264175755421	0.31431104086453	5.1870256448612e-07
55.48	0.0078840491426532	0.033944673481334	5.9193874441513e-08
55.872	6.5243655649829e-05	0.00027606751041847	4.8529438121153e-10
56	-0.0002953942342255	-0.00124618394961	-2.19180127398e-09
56.2	0.070227312888717	0.31420554877831	5.1216861846638e-07
56.48	0.0078542970487804	0.033827719646132	5.8158783662679e-08
56.872	2.6393355004757e-05	0.00011173980699467	1.9358530793365e-10
57	-0.00033666086095347	-0.0014211412983132	-2.4632655674908e-09
57.2	0.070072613880132	0.31376429063606	5.0152907690968e-07
57.48	0.0077840076234086	0.033555852046659	5.6497736078602e-08
57.872	-4.041915988574e-05	-0.00017130712455369	-2.9056220029769e-10
58	-0.00040471976879686	-0.0017103952615674	-2.9023815102698e-09
58.2	0.069828240756495	0.3130747835693	4.8830669628409e-07
58.48	0.0076859105934361	0.0331790635984	5.4459108383365e-08
58.872	-0.00012506495657786	-0.00053086487656676	-8.7761490169044e-10
59	-0.00048970101966948	-0.0020727618142496	-3.4280945345148e-09
59.2	0.069520516717579	0.31221308613156	4.7360355386183e-07
59.48	0.0075699380631541	0.032735194181246	5.2221574574139e-08
59.872	-0.00022024965251947	-0.00093660598661342	-1.5046804471878e-09
60	-0.00058455257417523	-0.0024788265341202	-3.9839094675754e-09
